timestamp,signal,label,barrier_touched,days_to_barrier,return_at_barrier
2019-07-06,-1,0.0,time,5.0,0.0093
2019-07-07,-1,0.0,time,5.0,0.0317
2019-07-08,-1,1.0,time,5.0,-0.0711
2019-07-09,-1,1.0,lower,5.0,-0.1985
2019-07-10,-1,1.0,lower,4.0,-0.1679
2019-07-11,-1,1.0,lower,5.0,-0.1769
2019-07-12,-1,1.0,lower,2.0,-0.1378
2019-07-13,-1,1.0,lower,3.0,-0.1799
2019-07-14,-1,0.0,time,5.0,0.0241
2019-07-15,-1,1.0,lower,1.0,-0.1344
2019-07-16,-1,0.0,time,5.0,0.1062
2019-07-17,1,1.0,time,5.0,0.0686
2019-07-18,1,0.0,time,5.0,-0.0681
2019-07-19,1,0.0,time,5.0,-0.0725
2019-07-20,1,0.0,time,5.0,-0.0868
2019-07-21,1,0.0,time,5.0,-0.0745
2019-07-22,1,0.0,time,5.0,-0.0906
2019-07-23,1,0.0,time,5.0,-0.0413
2019-07-24,1,0.0,time,5.0,-0.0299
2019-07-25,1,0.0,time,5.0,-0.0319
2019-07-26,1,1.0,time,5.0,0.0218
2019-07-27,1,1.0,time,5.0,0.0923
2019-07-28,1,1.0,upper,5.0,0.0992
2019-07-29,1,1.0,upper,4.0,0.1017
2019-07-30,1,1.0,upper,3.0,0.0957
2019-07-31,1,1.0,upper,5.0,0.1608
2019-08-01,1,1.0,upper,4.0,0.1316
2019-08-02,1,1.0,upper,3.0,0.1155
2019-08-03,1,1.0,upper,2.0,0.0909
2019-08-04,1,1.0,upper,1.0,0.0762
2019-08-05,1,0.0,time,5.0,-0.0424
2019-08-06,-1,0.0,time,5.0,0.0035
2019-08-07,-1,1.0,time,5.0,-0.0505
2019-08-08,-1,1.0,lower,5.0,-0.0978
2019-08-09,-1,1.0,lower,4.0,-0.0834
2019-08-10,-1,1.0,lower,4.0,-0.1231
2019-08-11,-1,1.0,lower,3.0,-0.1425
2019-08-12,-1,1.0,lower,2.0,-0.1278
2019-08-13,-1,1.0,lower,1.0,-0.0849
2019-08-14,-1,0.0,time,5.0,0.0842
2019-08-15,-1,0.0,time,5.0,0.0426
2019-08-16,-1,1.0,time,5.0,-0.0197
2019-08-17,-1,1.0,time,5.0,-0.0095
2019-08-18,-1,0.0,time,5.0,0.0073
2019-08-19,-1,1.0,time,5.0,-0.0714
2019-08-20,-1,1.0,time,5.0,-0.0628
2019-08-21,-1,0.0,time,5.0,0.0206
2019-08-22,-1,0.0,time,5.0,0.004
2019-08-23,-1,1.0,time,5.0,-0.0628
2019-08-24,-1,1.0,time,5.0,-0.0673
2019-08-25,-1,1.0,time,5.0,-0.0509
2019-08-26,-1,1.0,lower,3.0,-0.0858
2019-08-27,-1,1.0,lower,2.0,-0.0695
2019-08-28,-1,0.0,time,5.0,0.0568
2019-08-29,-1,0.0,upper,4.0,0.0846
2019-08-30,-1,0.0,upper,3.0,0.0738
2019-08-31,-1,0.0,upper,2.0,0.0719
2019-09-01,-1,0.0,upper,1.0,0.0592
2019-09-02,-1,0.0,time,5.0,0.0133
2019-09-03,-1,1.0,time,5.0,-0.0205
2019-09-04,-1,1.0,time,5.0,-0.0241
2019-09-05,-1,1.0,time,5.0,-0.0434
2019-09-06,-1,1.0,time,5.0,-0.0195
2019-09-07,-1,1.0,time,5.0,-0.0075
2019-09-08,-1,1.0,time,5.0,-0.0047
2019-09-09,-1,0.0,time,5.0,0.0027
2019-09-10,-1,0.0,time,5.0,0.0181
2019-09-11,-1,0.0,time,5.0,0.0115
2019-09-12,-1,1.0,time,5.0,-0.0175
2019-09-13,-1,1.0,time,5.0,-0.0192
2019-09-14,-1,1.0,time,5.0,-0.0094
2019-09-15,-1,1.0,time,5.0,-0.0124
2019-09-16,-1,1.0,time,5.0,-0.0268
2019-09-17,-1,1.0,time,5.0,-0.016
2019-09-18,-1,1.0,lower,5.0,-0.0463
2019-09-19,-1,1.0,lower,4.0,-0.0555
2019-09-20,-1,1.0,lower,3.0,-0.0482
2019-09-21,-1,1.0,lower,3.0,-0.1387
2019-09-22,-1,1.0,lower,1.0,-0.0346
2019-09-23,-1,1.0,lower,1.0,-0.1084
2019-09-24,-1,1.0,lower,2.0,-0.0719
2019-09-25,-1,1.0,time,5.0,-0.0209
2019-09-26,-1,0.0,time,5.0,0.022
2019-09-27,-1,0.0,time,5.0,0.0221
2019-09-28,1,1.0,time,5.0,0.0053
2019-09-29,1,1.0,time,5.0,0.0114
2019-09-30,1,0.0,time,5.0,-0.016
2019-10-01,1,0.0,time,5.0,-0.0481
2019-10-02,1,0.0,lower,4.0,-0.0586
2019-10-03,1,0.0,time,5.0,-0.0107
2019-10-04,1,1.0,time,5.0,0.0498
2019-10-05,1,1.0,upper,4.0,0.0518
2019-10-06,1,1.0,upper,3.0,0.083
2019-10-07,1,1.0,time,5.0,0.0153
2019-10-08,1,1.0,time,5.0,0.0132
2019-10-09,1,0.0,time,5.0,-0.0267
2019-10-10,1,0.0,time,5.0,-0.0461
2019-10-11,1,0.0,time,5.0,-0.0329
2019-10-12,1,0.0,time,5.0,-0.0279
2019-10-13,1,0.0,time,5.0,-0.0409
2019-10-14,1,0.0,time,5.0,-0.0488
2019-10-15,1,1.0,time,5.0,0.004
2019-10-16,1,1.0,time,5.0,0.026
2019-10-17,1,0.0,time,5.0,-0.0043
2019-10-18,1,0.0,lower,5.0,-0.0634
2019-10-19,1,0.0,lower,4.0,-0.0624
2019-10-20,1,0.0,lower,3.0,-0.0945
2019-10-21,1,0.0,lower,2.0,-0.096
2019-10-22,1,0.0,lower,1.0,-0.0744
2019-10-23,1,1.0,upper,2.0,0.1471
2019-10-24,1,1.0,upper,1.0,0.1517
2019-10-25,1,1.0,time,5.0,0.0583
2019-10-26,1,0.0,time,5.0,-0.0071
2019-10-27,1,0.0,time,5.0,-0.0287
2019-10-28,-1,0.0,time,5.0,0.0068
2019-10-29,-1,1.0,time,5.0,-0.0218
2019-10-30,-1,0.0,time,5.0,0.0223
2019-10-31,-1,0.0,time,5.0,0.0161
2019-11-01,-1,0.0,time,5.0,0.0115
2019-11-02,-1,1.0,time,5.0,-0.0088
2019-11-03,-1,1.0,time,5.0,-0.0454
2019-11-04,-1,1.0,time,5.0,-0.0626
2019-11-05,-1,1.0,time,5.0,-0.028
2019-11-06,-1,1.0,time,5.0,-0.0676
2019-11-07,-1,1.0,time,5.0,-0.046
2019-11-08,-1,1.0,time,5.0,-0.0029
2019-11-09,-1,1.0,time,5.0,-0.0181
2019-11-10,-1,1.0,time,5.0,-0.0643
2019-11-11,-1,1.0,time,5.0,-0.0271
2019-11-12,-1,1.0,time,5.0,-0.0345
2019-11-13,-1,1.0,lower,5.0,-0.0669
2019-11-14,-1,1.0,lower,5.0,-0.0611
2019-11-15,-1,1.0,time,5.0,-0.0464
2019-11-16,1,0.0,lower,5.0,-0.1072
2019-11-17,1,0.0,lower,4.0,-0.1087
2019-11-18,1,0.0,lower,3.0,-0.0721
2019-11-19,1,0.0,lower,2.0,-0.0642
2019-11-20,1,0.0,lower,1.0,-0.0589
2019-11-21,1,0.0,lower,3.0,-0.0957
2019-11-22,1,1.0,time,5.0,0.0258
2019-11-23,1,1.0,time,5.0,0.0175
2019-11-24,1,1.0,upper,3.0,0.076
2019-11-25,1,1.0,upper,4.0,0.0813
2019-11-26,1,1.0,upper,3.0,0.0757
2019-11-27,1,0.0,time,5.0,-0.0236
2019-11-28,1,0.0,time,5.0,-0.0207
2019-11-29,1,0.0,lower,5.0,-0.0685
2019-11-30,1,0.0,time,5.0,-0.0245
2019-12-01,1,1.0,time,5.0,0.0168
2019-12-02,1,1.0,time,5.0,0.0249
2019-12-03,1,1.0,time,5.0,0.03
2019-12-04,1,1.0,time,5.0,0.0188
2019-12-05,1,0.0,time,5.0,-0.0191
2019-12-06,1,0.0,time,5.0,-0.0453
2019-12-07,1,0.0,time,5.0,-0.0399
2019-12-08,1,0.0,time,5.0,-0.0354
2019-12-09,1,0.0,time,5.0,-0.0368
2019-12-10,1,0.0,time,5.0,-0.0175
2019-12-11,1,0.0,time,5.0,-0.0421
2019-12-12,1,0.0,lower,4.0,-0.0425
2019-12-13,1,0.0,lower,3.0,-0.049
2019-12-14,1,0.0,lower,3.0,-0.0663
2019-12-15,1,0.0,lower,2.0,-0.0701
2019-12-16,1,0.0,lower,1.0,-0.0405
2019-12-17,1,1.0,upper,1.0,0.0932
2019-12-18,1,1.0,time,5.0,0.0083
2019-12-19,1,1.0,time,5.0,0.0158
2019-12-20,1,1.0,time,5.0,0.0026
2019-12-21,1,1.0,time,5.0,0.0093
2019-12-22,1,0.0,time,5.0,-0.0327
2019-12-23,1,0.0,time,5.0,-0.0037
2019-12-24,1,1.0,time,5.0,0.0174
2019-12-25,1,1.0,time,5.0,0.005
2019-12-26,1,0.0,time,5.0,-0.0019
2019-12-27,1,0.0,time,5.0,-0.0075
2019-12-28,1,0.0,time,5.0,-0.0482
2019-12-29,1,0.0,lower,4.0,-0.0599
2019-12-30,1,1.0,time,5.0,0.0152
2019-12-31,1,1.0,time,5.0,0.0213
2020-01-01,1,1.0,upper,5.0,0.0725
2020-01-02,1,1.0,upper,1.0,0.0472
2020-01-03,1,1.0,upper,3.0,0.0578
2020-01-04,1,1.0,upper,3.0,0.1028
2020-01-05,1,1.0,upper,1.0,0.051
2020-01-06,1,1.0,upper,4.0,0.056
2020-01-07,1,1.0,time,5.0,0.0029
2020-01-08,1,1.0,time,5.0,0.008
2020-01-09,-1,0.0,upper,5.0,0.1166
2020-01-10,-1,0.0,upper,4.0,0.0732
2020-01-11,-1,0.0,upper,3.0,0.094
2020-01-12,-1,0.0,upper,2.0,0.0743
2020-01-13,-1,0.0,upper,1.0,0.0818
2020-01-14,-1,1.0,time,5.0,-0.0127
2020-01-15,-1,1.0,time,5.0,-0.0217
2020-01-16,-1,0.0,time,5.0,0.0004
2020-01-17,-1,1.0,time,5.0,-0.027
2020-01-18,-1,1.0,time,5.0,-0.0567
2020-01-19,-1,1.0,time,5.0,-0.0302
2020-01-20,-1,1.0,time,5.0,-0.0333
2020-01-21,-1,1.0,time,5.0,-0.0149
2020-01-22,-1,0.0,time,5.0,0.0244
2020-01-23,-1,0.0,upper,5.0,0.1021
2020-01-24,-1,0.0,upper,4.0,0.1002
2020-01-25,-1,0.0,upper,2.0,0.0616
2020-01-26,-1,0.0,upper,2.0,0.081
2020-01-27,-1,0.0,upper,3.0,0.0686
2020-01-28,-1,0.0,time,5.0,0.0019
2020-01-29,-1,0.0,time,5.0,0.0034
2020-01-30,-1,1.0,time,5.0,-0.0353
2020-01-31,-1,0.0,time,5.0,0.0301
2020-02-01,-1,0.0,time,5.0,0.0399
2020-02-02,-1,0.0,upper,5.0,0.0482
2020-02-03,-1,0.0,upper,4.0,0.0514
2020-02-04,-1,0.0,upper,2.0,0.0597
2020-02-05,-1,0.0,upper,4.0,0.0564
2020-02-06,-1,0.0,upper,5.0,0.0483
2020-02-07,-1,0.0,upper,5.0,0.0526
2020-02-08,-1,0.0,upper,4.0,0.0434
2020-02-09,-1,0.0,time,5.0,0.0168
2020-02-10,-1,0.0,time,5.0,0.0004
2020-02-11,-1,1.0,time,5.0,-0.0281
2020-02-12,-1,1.0,lower,5.0,-0.0604
2020-02-13,-1,1.0,lower,4.0,-0.0499
2020-02-14,-1,1.0,lower,1.0,-0.0422
2020-02-15,-1,1.0,time,5.0,-0.0293
2020-02-16,-1,1.0,time,5.0,-0.0276
2020-02-17,-1,1.0,time,5.0,-0.0067
2020-02-18,-1,1.0,lower,1.0,-0.0522
2020-02-19,-1,0.0,time,5.0,0.0054
2020-02-20,-1,1.0,time,5.0,-0.0277
2020-02-21,-1,1.0,lower,5.0,-0.0944
2020-02-22,-1,1.0,lower,4.0,-0.0929
2020-02-23,-1,1.0,lower,2.0,-0.0624
2020-02-24,-1,1.0,lower,2.0,-0.0942
2020-02-25,-1,1.0,lower,1.0,-0.0599
2020-02-26,-1,0.0,time,5.0,0.0118
2020-02-27,-1,1.0,time,5.0,-0.0028
2020-02-28,-1,0.0,time,5.0,0.0047
2020-02-29,-1,0.0,upper,5.0,0.0553
2020-03-01,1,1.0,upper,4.0,0.0535
2020-03-02,1,0.0,time,5.0,-0.0004
2020-03-03,1,0.0,lower,5.0,-0.0852
2020-03-04,1,0.0,lower,4.0,-0.0854
2020-03-05,1,0.0,lower,3.0,-0.1169
2020-03-06,1,0.0,lower,2.0,-0.1276
2020-03-07,1,0.0,lower,1.0,-0.1017
2020-03-08,1,0.0,lower,4.0,-0.447
2020-03-09,1,0.0,lower,3.0,-0.4319
2020-03-10,1,0.0,lower,2.0,-0.4301
2020-03-11,1,0.0,lower,1.0,-0.4337
2020-03-12,1,1.0,time,5.0,0.0468
2020-03-13,1,0.0,time,5.0,-0.0305
2020-03-14,1,1.0,time,5.0,0.1683
2020-03-15,1,1.0,time,5.0,0.1378
2020-03-16,1,1.0,time,5.0,0.1998
2020-03-17,1,1.0,time,5.0,0.0837
2020-03-18,1,1.0,time,5.0,0.1831
2020-03-19,1,1.0,time,5.0,0.0869
2020-03-20,1,1.0,time,5.0,0.0777
2020-03-21,1,1.0,time,5.0,0.0961
2020-03-22,1,1.0,time,5.0,0.0879
2020-03-23,1,0.0,time,5.0,-0.0317
2020-03-24,1,0.0,time,5.0,-0.1291
2020-03-25,1,0.0,time,5.0,-0.0447
2020-03-26,1,0.0,time,5.0,-0.0522
2020-03-27,1,1.0,time,5.0,0.0373
2020-03-28,1,1.0,time,5.0,0.0847
2020-03-29,1,1.0,time,5.0,0.1294
2020-03-30,1,1.0,time,5.0,0.0688
2020-03-31,1,1.0,time,5.0,0.0555
2020-04-01,1,1.0,time,5.0,0.0943
2020-04-02,1,1.0,time,5.0,0.0556
2020-04-03,1,1.0,time,5.0,0.0867
2020-04-04,1,1.0,time,5.0,0.0615
2020-04-05,1,1.0,time,5.0,0.0112
2020-04-06,1,0.0,time,5.0,-0.0591
2020-04-07,1,0.0,time,5.0,-0.0402
2020-04-08,1,0.0,time,5.0,-0.0683
2020-04-09,1,0.0,time,5.0,-0.0614
2020-04-10,1,0.0,time,5.0,-0.0349
2020-04-11,1,1.0,time,5.0,0.026
2020-04-12,1,1.0,time,5.0,0.0175
2020-04-13,1,1.0,time,5.0,0.0546
2020-04-14,1,1.0,time,5.0,0.0382
2020-04-15,1,1.0,upper,3.0,0.0884
2020-04-16,1,0.0,time,5.0,-0.0313
2020-04-17,1,1.0,time,5.0,0.0106
2020-04-18,1,1.0,time,5.0,0.0192
2020-04-19,1,1.0,time,5.0,0.0503
2020-04-20,1,1.0,upper,4.0,0.0891
2020-04-21,1,1.0,upper,3.0,0.0912
2020-04-22,1,1.0,upper,5.0,0.0893
2020-04-23,1,1.0,time,5.0,0.0496
2020-04-24,1,1.0,upper,5.0,0.1541
2020-04-25,1,1.0,upper,4.0,0.1484
2020-04-26,1,1.0,upper,3.0,0.1293
2020-04-27,-1,0.0,upper,2.0,0.1176
2020-04-28,-1,0.0,upper,1.0,0.1197
2020-04-29,-1,0.0,time,5.0,0.0159
2020-04-30,-1,0.0,time,5.0,0.0446
2020-05-01,-1,0.0,time,5.0,0.0356
2020-05-02,-1,0.0,upper,5.0,0.105
2020-05-03,-1,0.0,upper,4.0,0.1137
2020-05-04,-1,0.0,upper,3.0,0.1142
2020-05-05,-1,0.0,upper,2.0,0.1009
2020-05-06,-1,0.0,upper,1.0,0.0853
2020-05-07,-1,1.0,lower,3.0,-0.1291
2020-05-08,-1,1.0,lower,2.0,-0.1153
2020-05-09,-1,1.0,lower,1.0,-0.0889
2020-05-10,-1,0.0,upper,4.0,0.1091
2020-05-11,-1,0.0,upper,3.0,0.1262
2020-05-12,-1,0.0,upper,2.0,0.1053
2020-05-13,-1,0.0,time,5.0,0.0448
2020-05-14,-1,1.0,time,5.0,-0.0017
2020-05-15,-1,0.0,time,5.0,0.0243
2020-05-16,-1,1.0,time,5.0,-0.035
2020-05-17,-1,1.0,time,5.0,-0.0526
2020-05-18,-1,1.0,time,5.0,-0.0569
2020-05-19,-1,1.0,lower,5.0,-0.1044
2020-05-20,-1,1.0,lower,4.0,-0.0823
2020-05-21,-1,1.0,time,5.0,-0.0237
2020-05-22,-1,0.0,time,5.0,0.0024
2020-05-23,-1,0.0,time,5.0,0.04
2020-05-24,-1,0.0,upper,4.0,0.0837
2020-05-25,-1,0.0,upper,3.0,0.0709
2020-05-26,-1,0.0,upper,2.0,0.0768
2020-05-27,-1,0.0,upper,5.0,0.1029
2020-05-28,-1,1.0,time,5.0,-0.0006
2020-05-29,-1,0.0,upper,3.0,0.0753
2020-05-30,-1,0.0,time,5.0,0.0118
2020-05-31,-1,0.0,upper,1.0,0.071
2020-06-01,-1,1.0,time,5.0,-0.0498
2020-06-02,-1,0.0,time,5.0,0.0206
2020-06-03,-1,0.0,time,5.0,0.0131
2020-06-04,-1,1.0,time,5.0,-0.0026
2020-06-05,-1,0.0,time,5.0,0.0238
2020-06-06,-1,1.0,time,5.0,-0.0363
2020-06-07,-1,1.0,time,5.0,-0.028
2020-06-08,-1,1.0,time,5.0,-0.0316
2020-06-09,-1,1.0,time,5.0,-0.0441
2020-06-10,-1,1.0,lower,1.0,-0.0572
2020-06-11,-1,0.0,time,5.0,0.0211
2020-06-12,-1,1.0,time,5.0,-0.0007
2020-06-13,-1,1.0,time,5.0,-0.0074
2020-06-14,-1,1.0,time,5.0,-0.0036
2020-06-15,-1,1.0,time,5.0,-0.0076
2020-06-16,-1,1.0,time,5.0,-0.0241
2020-06-17,-1,0.0,time,5.0,0.0225
2020-06-18,-1,0.0,time,5.0,0.0236
2020-06-19,-1,1.0,time,5.0,-0.0027
2020-06-20,-1,1.0,time,5.0,-0.0109
2020-06-21,-1,1.0,time,5.0,-0.0143
2020-06-22,-1,1.0,lower,4.0,-0.0544
2020-06-23,-1,1.0,lower,3.0,-0.0488
2020-06-24,-1,1.0,time,5.0,-0.0111
2020-06-25,-1,1.0,time,5.0,-0.0118
2020-06-26,-1,0.0,time,5.0,0.007
2020-06-27,-1,0.0,time,5.0,0.0089
2020-06-28,-1,1.0,time,5.0,-0.0075
2020-06-29,-1,1.0,time,5.0,-0.0057
2020-06-30,-1,1.0,time,5.0,-0.0068
2020-07-01,-1,0.0,time,5.0,0.012
2020-07-02,-1,0.0,time,5.0,0.0174
2020-07-03,-1,0.0,upper,5.0,0.039
2020-07-04,-1,0.0,time,5.0,0.0112
2020-07-05,-1,0.0,upper,3.0,0.0372
2020-07-06,-1,1.0,time,5.0,-0.0116
2020-07-07,-1,0.0,time,5.0,0.0047
2020-07-08,-1,1.0,time,5.0,-0.0205
2020-07-09,-1,0.0,time,5.0,0.0012
2020-07-10,-1,1.0,time,5.0,-0.0086
2020-07-11,-1,1.0,time,5.0,-0.0107
2020-07-12,-1,1.0,time,5.0,-0.0153
2020-07-13,-1,1.0,time,5.0,-0.0079
2020-07-14,-1,1.0,time,5.0,-0.0048
2020-07-15,-1,1.0,time,5.0,-0.0044
2020-07-16,-1,0.0,upper,5.0,0.0268
2020-07-17,-1,0.0,upper,5.0,0.0384
2020-07-18,-1,0.0,upper,4.0,0.037
2020-07-19,-1,0.0,upper,3.0,0.0333
2020-07-20,-1,0.0,upper,1.0,0.0239
2020-07-21,-1,0.0,upper,4.0,0.0322
2020-07-22,-1,0.0,upper,4.0,0.0423
2020-07-23,-1,0.0,upper,3.0,0.0344
2020-07-24,-1,0.0,upper,2.0,0.0401
2020-07-25,-1,0.0,upper,2.0,0.1232
2020-07-26,-1,0.0,upper,1.0,0.0993
2020-07-27,-1,0.0,upper,5.0,0.0747
2020-07-28,-1,0.0,upper,4.0,0.0799
2020-07-29,-1,0.0,upper,3.0,0.0628
2020-07-30,-1,0.0,upper,2.0,0.0607
2020-07-31,-1,0.0,time,5.0,0.0342
2020-08-01,-1,1.0,lower,1.0,-0.0652
2020-08-02,-1,0.0,time,5.0,0.0446
2020-08-03,-1,0.0,time,5.0,0.0443
2020-08-04,-1,0.0,time,5.0,0.0438
2020-08-05,-1,0.0,time,5.0,0.0122
2020-08-06,-1,1.0,time,5.0,-0.0319
2020-08-07,-1,0.0,time,5.0,0.0007
2020-08-08,-1,0.0,time,5.0,0.0022
2020-08-09,-1,0.0,time,5.0,0.0057
2020-08-10,-1,0.0,time,5.0,0.0002
2020-08-11,-1,0.0,time,5.0,0.0432
2020-08-12,-1,0.0,upper,5.0,0.0581
2020-08-13,-1,0.0,time,5.0,0.0156
2020-08-14,-1,1.0,time,5.0,-0.0014
2020-08-15,-1,1.0,time,5.0,-0.0003
2020-08-16,-1,1.0,time,5.0,-0.033
2020-08-17,-1,1.0,lower,4.0,-0.0637
2020-08-18,-1,1.0,time,5.0,-0.0256
2020-08-19,-1,0.0,time,5.0,0.0022
2020-08-20,-1,1.0,time,5.0,-0.044
2020-08-21,-1,1.0,time,5.0,-0.0044
2020-08-22,-1,1.0,time,5.0,-0.0327
2020-08-23,-1,1.0,time,5.0,-0.0111
2020-08-24,-1,1.0,time,5.0,-0.0239
2020-08-25,-1,0.0,time,5.0,0.0304
2020-08-26,-1,0.0,time,5.0,0.0179
2020-08-27,-1,0.0,upper,5.0,0.0513
2020-08-28,-1,1.0,time,5.0,-0.0088
2020-08-29,-1,1.0,lower,5.0,-0.1186
2020-08-30,-1,1.0,lower,4.0,-0.1375
2020-08-31,-1,1.0,lower,3.0,-0.1351
2020-09-01,-1,1.0,lower,1.0,-0.0409
2020-09-02,-1,1.0,lower,1.0,-0.1131
2020-09-03,-1,1.0,time,5.0,-0.0071
2020-09-04,-1,1.0,time,5.0,-0.0246
2020-09-05,-1,0.0,time,5.0,0.016
2020-09-06,1,1.0,time,5.0,0.0115
2020-09-07,1,1.0,time,5.0,0.0077
2020-09-08,1,1.0,time,5.0,0.0199
2020-09-09,1,1.0,time,5.0,0.0413
2020-09-10,1,1.0,time,5.0,0.0422
2020-09-11,1,1.0,time,5.0,0.0538
2020-09-12,1,1.0,time,5.0,0.0467
2020-09-13,1,1.0,upper,3.0,0.0586
2020-09-14,1,1.0,time,5.0,0.0389
2020-09-15,1,1.0,time,5.0,0.0125
2020-09-16,1,0.0,time,5.0,-0.0479
2020-09-17,1,0.0,time,5.0,-0.0382
2020-09-18,1,0.0,lower,5.0,-0.0665
2020-09-19,1,0.0,lower,2.0,-0.0599
2020-09-20,1,0.0,lower,1.0,-0.0453
2020-09-21,1,1.0,time,5.0,0.0287
2020-09-22,1,1.0,time,5.0,0.0223
2020-09-23,1,1.0,upper,3.0,0.0496
2020-09-24,1,1.0,time,5.0,0.0103
2020-09-25,1,1.0,time,5.0,0.0083
2020-09-26,1,0.0,time,5.0,-0.0108
2020-09-27,1,0.0,time,5.0,-0.0181
2020-09-28,1,0.0,time,5.0,-0.0118
2020-09-29,1,0.0,time,5.0,-0.0155
2020-09-30,1,1.0,time,5.0,0.0013
2020-10-01,1,0.0,time,5.0,-0.0021
2020-10-02,1,1.0,time,5.0,0.009
2020-10-03,1,1.0,time,5.0,0.0319
2020-10-04,1,1.0,time,5.0,0.0361
2020-10-05,1,1.0,upper,5.0,0.0455
2020-10-06,1,1.0,upper,3.0,0.0422
2020-10-07,1,1.0,upper,2.0,0.0364
2020-10-08,1,1.0,upper,2.0,0.0359
2020-10-09,1,1.0,upper,3.0,0.0425
2020-10-10,1,1.0,time,5.0,0.0184
2020-10-11,1,0.0,time,5.0,-0.0052
2020-10-12,1,0.0,time,5.0,-0.0155
2020-10-13,-1,0.0,time,5.0,0.0061
2020-10-14,-1,0.0,time,5.0,0.0273
2020-10-15,-1,0.0,upper,5.0,0.0353
2020-10-16,-1,0.0,upper,3.0,0.0375
2020-10-17,-1,0.0,upper,2.0,0.0334
2020-10-18,-1,0.0,upper,2.0,0.0353
2020-10-19,-1,0.0,upper,2.0,0.0859
2020-10-20,-1,0.0,upper,1.0,0.0727
2020-10-21,-1,0.0,time,5.0,0.0197
2020-10-22,-1,0.0,upper,5.0,0.0529
2020-10-23,-1,0.0,upper,4.0,0.0547
2020-10-24,-1,0.0,time,5.0,0.0253
2020-10-25,-1,0.0,upper,2.0,0.0475
2020-10-26,-1,0.0,upper,1.0,0.0445
2020-10-27,-1,0.0,time,5.0,0.0048
2020-10-28,-1,0.0,time,5.0,0.0205
2020-10-29,-1,0.0,time,5.0,0.04
2020-10-30,-1,0.0,time,5.0,0.0409
2020-10-31,-1,0.0,upper,5.0,0.1212
2020-11-01,-1,0.0,upper,4.0,0.1254
2020-11-02,-1,0.0,upper,3.0,0.1373
2020-11-03,-1,0.0,upper,2.0,0.1059
2020-11-04,-1,0.0,upper,1.0,0.098
2020-11-05,-1,1.0,time,5.0,-0.0178
2020-11-06,-1,0.0,time,5.0,0.0089
2020-11-07,-1,0.0,upper,5.0,0.0932
2020-11-08,-1,0.0,time,5.0,0.0522
2020-11-09,-1,0.0,time,5.0,0.0484
2020-11-10,-1,0.0,upper,3.0,0.0663
2020-11-11,-1,0.0,time,5.0,0.0634
2020-11-12,-1,0.0,upper,5.0,0.0818
2020-11-13,-1,0.0,upper,4.0,0.078
2020-11-14,-1,0.0,upper,3.0,0.0923
2020-11-15,-1,0.0,upper,2.0,0.0992
2020-11-16,-1,0.0,upper,2.0,0.0646
2020-11-17,-1,0.0,time,5.0,0.041
2020-11-18,-1,0.0,time,5.0,0.0293
2020-11-19,-1,0.0,upper,5.0,0.0689
2020-11-20,-1,0.0,time,5.0,0.0067
2020-11-21,-1,1.0,lower,5.0,-0.0867
2020-11-22,-1,1.0,lower,4.0,-0.0705
2020-11-23,-1,1.0,lower,3.0,-0.0689
2020-11-24,-1,1.0,lower,2.0,-0.1079
2020-11-25,-1,1.0,lower,1.0,-0.0901
2020-11-26,-1,0.0,upper,4.0,0.1347
2020-11-27,-1,0.0,upper,3.0,0.1346
2020-11-28,-1,0.0,upper,2.0,0.1014
2020-11-29,-1,0.0,upper,1.0,0.0762
2020-11-30,-1,1.0,time,5.0,-0.0243
2020-12-01,-1,0.0,time,5.0,0.0245
2020-12-02,-1,1.0,time,5.0,-0.0005
2020-12-03,-1,1.0,time,5.0,-0.0582
2020-12-04,-1,1.0,time,5.0,-0.0078
2020-12-05,-1,1.0,time,5.0,-0.0469
2020-12-06,-1,1.0,time,5.0,-0.0678
2020-12-07,-1,1.0,time,5.0,-0.0206
2020-12-08,-1,0.0,time,5.0,0.0435
2020-12-09,-1,0.0,time,5.0,0.0368
2020-12-10,-1,0.0,time,5.0,0.0621
2020-12-11,-1,0.0,upper,3.0,0.0644
2020-12-12,-1,0.0,upper,4.0,0.1253
2020-12-13,-1,0.0,upper,3.0,0.1072
2020-12-14,-1,0.0,upper,2.0,0.1015
2020-12-15,-1,0.0,upper,1.0,0.0926
2020-12-16,-1,0.0,upper,2.0,0.0812
2020-12-17,-1,0.0,time,5.0,0.0425
2020-12-18,-1,0.0,time,5.0,0.0081
2020-12-19,-1,1.0,time,5.0,-0.0044
2020-12-20,-1,0.0,time,5.0,0.0479
2020-12-21,-1,0.0,upper,4.0,0.0771
2020-12-22,-1,0.0,upper,4.0,0.1068
2020-12-23,-1,0.0,upper,3.0,0.1274
2020-12-24,-1,0.0,upper,2.0,0.1082
2020-12-25,-1,0.0,upper,1.0,0.0706
2020-12-26,-1,0.0,upper,4.0,0.0854
2020-12-27,-1,0.0,upper,3.0,0.0874
2020-12-28,-1,0.0,upper,3.0,0.0676
2020-12-29,-1,0.0,upper,3.0,0.0679
2020-12-30,-1,0.0,upper,3.0,0.1092
2020-12-31,-1,0.0,upper,2.0,0.1028
2021-01-01,-1,0.0,upper,1.0,0.0915
2021-01-02,-1,0.0,upper,4.0,0.1383
2021-01-03,-1,0.0,upper,3.0,0.1124
2021-01-04,-1,0.0,upper,1.0,0.0783
