timestamp,signal,label,barrier_touched,days_to_barrier,return_at_barrier
2024-06-29,1,0.0,lower,5.0,-0.0623
2024-06-30,1,0.0,lower,4.0,-0.0925
2024-07-01,1,0.0,lower,2.0,-0.0419
2024-07-02,1,0.0,lower,2.0,-0.0815
2024-07-03,1,0.0,lower,1.0,-0.0521
2024-07-04,1,1.0,time,5.0,0.0139
2024-07-05,1,1.0,time,5.0,0.0168
2024-07-06,1,0.0,time,5.0,-0.0146
2024-07-07,1,1.0,time,5.0,0.0355
2024-07-08,1,1.0,time,5.0,0.043
2024-07-09,1,1.0,time,5.0,0.0497
2024-07-10,1,1.0,upper,4.0,0.0546
2024-07-11,1,1.0,upper,3.0,0.0601
2024-07-12,1,1.0,upper,2.0,0.0512
2024-07-13,1,1.0,upper,2.0,0.0917
2024-07-14,1,1.0,upper,1.0,0.0619
2024-07-15,1,1.0,time,5.0,0.0359
2024-07-16,-1,0.0,time,5.0,0.0439
2024-07-17,-1,0.0,upper,4.0,0.0598
2024-07-18,-1,0.0,upper,3.0,0.0625
2024-07-19,-1,1.0,time,5.0,-0.0195
2024-07-20,-1,1.0,time,5.0,-0.0219
2024-07-21,-1,1.0,time,5.0,-0.0025
2024-07-22,-1,0.0,time,5.0,0.0066
2024-07-23,-1,0.0,time,5.0,0.0343
2024-07-24,-1,0.0,time,5.0,0.0207
2024-07-25,-1,0.0,time,5.0,0.0071
2024-07-26,-1,1.0,lower,5.0,-0.0489
2024-07-27,-1,1.0,lower,4.0,-0.0509
2024-07-28,-1,1.0,lower,3.0,-0.0536
2024-07-29,-1,1.0,lower,4.0,-0.0837
2024-07-30,-1,1.0,lower,3.0,-0.0754
2024-07-31,-1,1.0,lower,2.0,-0.0519
2024-08-01,-1,1.0,lower,1.0,-0.0624
2024-08-02,-1,1.0,lower,2.0,-0.057
2024-08-03,-1,1.0,lower,2.0,-0.1184
2024-08-04,-1,1.0,lower,1.0,-0.0724
2024-08-05,-1,0.0,upper,3.0,0.1367
2024-08-06,-1,0.0,upper,2.0,0.1002
2024-08-07,1,1.0,upper,1.0,0.1157
2024-08-08,1,0.0,time,5.0,-0.0205
2024-08-09,1,0.0,time,5.0,-0.0363
2024-08-10,1,0.0,time,5.0,-0.0551
2024-08-11,1,1.0,time,5.0,0.0013
2024-08-12,1,1.0,time,5.0,0.0014
2024-08-13,1,0.0,time,5.0,-0.0363
2024-08-14,1,1.0,time,5.0,0.0141
2024-08-15,1,1.0,time,5.0,0.0246
2024-08-16,1,1.0,time,5.0,0.0377
2024-08-17,1,1.0,time,5.0,0.016
2024-08-18,1,1.0,upper,5.0,0.0917
2024-08-19,1,1.0,upper,4.0,0.0724
2024-08-20,1,1.0,upper,3.0,0.0811
2024-08-21,1,1.0,time,5.0,0.0287
2024-08-22,1,1.0,upper,3.0,0.0622
2024-08-23,1,0.0,lower,4.0,-0.0732
2024-08-24,-1,1.0,lower,3.0,-0.0749
2024-08-25,-1,1.0,lower,2.0,-0.0766
2024-08-26,-1,1.0,lower,2.0,-0.0641
2024-08-27,-1,1.0,time,5.0,-0.0371
2024-08-28,-1,0.0,time,5.0,0.0016
2024-08-29,-1,1.0,time,5.0,-0.0316
2024-08-30,-1,1.0,time,5.0,-0.0199
2024-08-31,-1,1.0,time,5.0,-0.0492
2024-09-01,-1,1.0,lower,5.0,-0.0618
2024-09-02,-1,1.0,lower,4.0,-0.0918
2024-09-03,-1,1.0,lower,3.0,-0.0643
2024-09-04,-1,1.0,lower,2.0,-0.0727
2024-09-05,-1,0.0,time,5.0,0.0262
2024-09-06,-1,0.0,upper,3.0,0.0564
2024-09-07,1,1.0,upper,3.0,0.0622
2024-09-08,1,1.0,upper,4.0,0.0587
2024-09-09,1,1.0,upper,4.0,0.0607
2024-09-10,1,1.0,time,5.0,0.0272
2024-09-11,1,1.0,upper,2.0,0.0549
2024-09-12,1,1.0,time,5.0,0.0373
2024-09-13,1,1.0,time,5.0,0.0134
2024-09-14,1,1.0,time,5.0,0.0482
2024-09-15,1,1.0,upper,4.0,0.0614
2024-09-16,1,1.0,upper,2.0,0.054
2024-09-17,1,1.0,upper,5.0,0.0527
2024-09-18,1,1.0,time,5.0,0.0303
2024-09-19,1,1.0,time,5.0,0.0215
2024-09-20,-1,0.0,time,5.0,0.0004
2024-09-21,-1,0.0,time,5.0,0.0269
2024-09-22,-1,0.0,time,5.0,0.0341
2024-09-23,-1,0.0,time,5.0,0.0403
2024-09-24,-1,0.0,time,5.0,0.0205
2024-09-25,-1,0.0,upper,2.0,0.0409
2024-09-26,-1,1.0,lower,5.0,-0.0676
2024-09-27,-1,1.0,lower,4.0,-0.0777
2024-09-28,-1,1.0,lower,2.0,-0.0417
2024-09-29,-1,1.0,lower,1.0,-0.0376
2024-09-30,-1,1.0,time,5.0,-0.0184
2024-10-01,-1,0.0,time,5.0,0.0314
2024-10-02,-1,0.0,time,5.0,0.0265
2024-10-03,-1,0.0,time,5.0,0.0237
2024-10-04,-1,1.0,time,5.0,-0.0245
2024-10-05,-1,1.0,time,5.0,-0.031
2024-10-06,-1,1.0,lower,4.0,-0.0426
2024-10-07,-1,0.0,time,5.0,0.0147
2024-10-08,-1,0.0,time,5.0,0.0103
2024-10-09,-1,0.0,upper,3.0,0.0422
2024-10-10,-1,0.0,upper,2.0,0.0488
2024-10-11,-1,0.0,upper,3.0,0.057
2024-10-12,-1,0.0,upper,2.0,0.044
2024-10-13,-1,0.0,upper,1.0,0.05
2024-10-14,-1,0.0,time,5.0,0.0348
2024-10-15,-1,0.0,time,5.0,0.0294
2024-10-16,-1,1.0,time,5.0,-0.0037
2024-10-17,-1,0.0,time,5.0,0.0003
2024-10-18,-1,1.0,time,5.0,-0.0264
2024-10-19,-1,1.0,time,5.0,-0.0026
2024-10-20,-1,1.0,time,5.0,-0.0351
2024-10-21,-1,1.0,time,5.0,-0.0056
2024-10-22,-1,0.0,time,5.0,0.0087
2024-10-23,-1,0.0,upper,5.0,0.0463
2024-10-24,-1,0.0,upper,5.0,0.0648
2024-10-25,-1,0.0,upper,3.0,0.0478
2024-10-26,-1,0.0,upper,2.0,0.0413
2024-10-27,-1,0.0,upper,2.0,0.0688
2024-10-28,-1,0.0,upper,1.0,0.0412
2024-10-29,-1,1.0,lower,3.0,-0.046
2024-10-30,-1,1.0,lower,3.0,-0.043
2024-10-31,-1,1.0,time,5.0,-0.0133
2024-11-01,-1,0.0,upper,5.0,0.0843
2024-11-02,-1,0.0,upper,4.0,0.0873
2024-11-03,-1,0.0,upper,3.0,0.0945
2024-11-04,-1,0.0,upper,2.0,0.1093
2024-11-05,-1,0.0,upper,1.0,0.0868
2024-11-06,-1,0.0,upper,5.0,0.1588
2024-11-07,-1,0.0,upper,4.0,0.154
2024-11-08,-1,0.0,upper,3.0,0.1466
2024-11-09,-1,0.0,upper,2.0,0.1456
2024-11-10,-1,0.0,upper,1.0,0.0967
2024-11-11,-1,0.0,time,5.0,0.022
2024-11-12,-1,0.0,time,5.0,0.0177
2024-11-13,-1,0.0,time,5.0,0.0005
2024-11-14,-1,0.0,time,5.0,0.0539
2024-11-15,-1,0.0,time,5.0,0.0353
2024-11-16,-1,0.0,upper,5.0,0.0836
2024-11-17,-1,0.0,upper,4.0,0.0921
2024-11-18,-1,0.0,upper,3.0,0.0844
2024-11-19,-1,0.0,upper,2.0,0.0656
2024-11-20,-1,1.0,time,5.0,-0.0129
2024-11-21,-1,1.0,lower,5.0,-0.0691
2024-11-22,-1,1.0,lower,3.0,-0.0617
2024-11-23,-1,1.0,lower,3.0,-0.0606
2024-11-24,-1,1.0,lower,2.0,-0.0641
2024-11-25,-1,0.0,time,5.0,0.037
2024-11-26,-1,0.0,time,5.0,0.0569
2024-11-27,-1,1.0,time,5.0,-0.0015
2024-11-28,-1,0.0,time,5.0,0.0039
2024-11-29,-1,0.0,time,5.0,0.0145
2024-11-30,-1,0.0,time,5.0,0.0071
2024-12-01,-1,0.0,time,5.0,0.027
2024-12-02,-1,0.0,time,5.0,0.0404
2024-12-03,-1,0.0,upper,5.0,0.0528
2024-12-04,-1,1.0,time,5.0,-0.0156
2024-12-05,-1,1.0,time,5.0,-0.0057
2024-12-06,-1,0.0,time,5.0,0.0114
2024-12-07,-1,0.0,time,5.0,0.0022
2024-12-08,-1,1.0,lower,2.0,-0.0463
2024-12-09,-1,0.0,time,5.0,0.0404
2024-12-10,-1,0.0,upper,5.0,0.0802
2024-12-11,-1,0.0,time,5.0,0.0478
2024-12-12,-1,0.0,upper,4.0,0.059
2024-12-13,-1,1.0,time,5.0,-0.0099
2024-12-14,-1,1.0,time,5.0,-0.0353
2024-12-15,-1,1.0,lower,4.0,-0.0679
2024-12-16,-1,1.0,lower,2.0,-0.0554
2024-12-17,-1,1.0,lower,1.0,-0.055
2024-12-18,-1,1.0,lower,5.0,-0.0586
2024-12-19,-1,0.0,time,5.0,0.0086
2024-12-20,-1,0.0,time,5.0,0.0168
2024-12-21,-1,1.0,time,5.0,-0.0158
2024-12-22,-1,1.0,time,5.0,-0.008
2024-12-23,-1,0.0,upper,2.0,0.0485
2024-12-24,-1,1.0,time,5.0,-0.0523
2024-12-25,-1,1.0,lower,2.0,-0.0518
2024-12-26,-1,1.0,time,5.0,-0.0229
2024-12-27,-1,1.0,time,4.0,-0.0088
2024-12-28,-1,1.0,time,3.0,-0.0178
2024-12-29,-1,1.0,time,2.0,-0.0017
2024-12-30,-1,0.0,time,1.0,0.0095
2024-12-31,-1,,,,
