date,net_unrealized_profit_loss_account_based
2014-12-08,0.11830599579863244
2014-12-09,0.09392814183369924
2014-12-10,0.08173053878386605
2014-12-11,0.08683138534078011
2014-12-12,0.09839016886622065
2014-12-13,0.09502720237385454
2014-12-14,0.11155506662282022
2014-12-15,0.08494359635504933
2014-12-16,0.03412365180777105
2014-12-17,0.0120333446770291
2014-12-18,-0.01429983271938523
2014-12-19,0.006925012681730958
2014-12-20,0.04631217305067126
2014-12-21,0.017057425846712604
2014-12-22,0.04924489264560561
2014-12-23,0.06279628986225111
2014-12-24,0.03068007158536734
2014-12-25,0.019502971753242226
2014-12-26,0.04880336844835659
2014-12-27,0.008290962880632857
2014-12-28,0.0136349220017698
2014-12-29,-0.0016976486875059926
2014-12-30,-0.0026605780544735613
2014-12-31,0.029486534698019706
2015-01-01,0.00808939479145232
2015-01-02,0.013593362006184606
2015-01-03,-0.0764272574873946
2015-01-04,-0.17516528172378842
2015-01-05,-0.11774106322803018
2015-01-06,-0.11693629199169758
2015-01-07,-0.11560812118411551
2015-01-08,-0.08329072117193542
2015-01-09,-0.04652998365987132
2015-01-10,-0.11389418482415581
2015-01-11,-0.13665116779859848
2015-01-12,-0.1458177162511773
2015-01-13,-0.34782036508034936
2015-01-14,-0.8171686370991216
2015-01-15,-0.4154054832258976
2015-01-16,-0.44062892026728384
2015-01-17,-0.505103999738612
2015-01-18,-0.42707424888422996
2015-01-19,-0.38161968290442544
2015-01-20,-0.4176481071257924
2015-01-21,-0.31239244264982796
2015-01-22,-0.2838004366715615
2015-01-23,-0.27811960815805015
2015-01-24,-0.19496218986090474
2015-01-25,-0.17138022101915118
2015-01-26,-0.08625332458866591
2015-01-27,-0.12841387141231375
2015-01-28,-0.25306360559663443
2015-01-29,-0.2619750594246079
2015-01-30,-0.29848399365252165
2015-01-31,-0.34961127813676807
2015-02-01,-0.29721040434679236
2015-02-02,-0.24215933848098198
2015-02-03,-0.29741726662360196
2015-02-04,-0.30132084259465863
2015-02-05,-0.35430623533224964
2015-02-06,-0.32230262692943185
2015-02-07,-0.28575639809729725
2015-02-08,-0.31388074167036695
2015-02-09,-0.3297671645198208
2015-02-10,-0.329409465115679
2015-02-11,-0.33559988901626325
2015-02-12,-0.31619229373111846
2015-02-13,-0.23759957248607483
2015-02-14,-0.13479290823612267
2015-02-15,-0.2475150494319781
2015-02-16,-0.23809040352876876
2015-02-17,-0.20440850790170345
2015-02-18,-0.23322338293667638
2015-02-19,-0.20622147021986237
2015-02-20,-0.19319978093152546
2015-02-21,-0.19201938566866927
2015-02-22,-0.23472997230541648
2015-02-23,-0.22520814107308024
2015-02-24,-0.21845430496000595
2015-02-25,-0.22719580056267502
2015-02-26,-0.23185875647922916
2015-02-27,-0.14890165363153796
2015-02-28,-0.14695211265080615
2015-03-01,-0.12974404619522123
2015-03-02,-0.05868988230670019
2015-03-03,-0.03530571573900748
2015-03-04,-0.07052481121817056
2015-03-05,-0.060757650850703615
2015-03-06,-0.07179389179201351
2015-03-07,-0.05809021081184235
2015-03-08,-0.0595324746057288
2015-03-09,-0.004707926484281255
2015-03-10,0.005271552485557995
2015-03-11,0.01836645505479234
2015-03-12,0.015482832406814251
2015-03-13,-0.01568280846084691
2015-03-14,-0.025288247440025724
2015-03-15,-0.011488339473077758
2015-03-16,0.0018951097327536415
2015-03-17,-0.01592852188574878
2015-03-18,-0.12355813766874785
2015-03-19,-0.10657826877359139
2015-03-20,-0.10270371140535639
2015-03-21,-0.11089371124449943
2015-03-22,-0.08073925024069284
2015-03-23,-0.08849503952132454
2015-03-24,-0.17841468764505825
2015-03-25,-0.1714270786395482
2015-03-26,-0.15806588778478303
2015-03-27,-0.1652913075186393
2015-03-28,-0.14025239421288993
2015-03-29,-0.18899392329206754
2015-03-30,-0.16121382860348232
2015-03-31,-0.1783862505000275
2015-04-01,-0.16153904430082755
2015-04-02,-0.1310132108672898
2015-04-03,-0.12797508364778515
2015-04-04,-0.1312597037038652
2015-04-05,-0.09988960705880362
2015-04-06,-0.12033847661895802
2015-04-07,-0.130719877997303
2015-04-08,-0.16589834479972
2015-04-09,-0.1727754205578968
2015-04-10,-0.20714109349175697
2015-04-11,-0.2053510475041478
2015-04-12,-0.20618095009474735
2015-04-13,-0.26725035883401377
2015-04-14,-0.29565234890211756
2015-04-15,-0.266807045219598
2015-04-16,-0.24371839912600918
2015-04-17,-0.2693694485014613
2015-04-18,-0.2660304261519741
2015-04-19,-0.26677191102385023
2015-04-20,-0.256121367668831
2015-04-21,-0.20301629209673394
2015-04-22,-0.20870098829051242
2015-04-23,-0.19621369130454536
2015-04-24,-0.22210146171537676
2015-04-25,-0.24563325002696657
2015-04-26,-0.2792496783615384
2015-04-27,-0.23914103188871683
2015-04-28,-0.25029399589221263
2015-04-29,-0.2475073777620459
2015-04-30,-0.19149405219547522
2015-05-01,-0.20939434427041592
2015-05-02,-0.19640145928637381
2015-05-03,-0.17568384156190642
2015-05-04,-0.17765121792292443
2015-05-05,-0.19089393151352851
2015-05-06,-0.22456137022394207
2015-05-07,-0.1891637412713359
2015-05-08,-0.15030346020990198
2015-05-09,-0.1588907540832648
2015-05-10,-0.17013943592887248
2015-05-11,-0.16193469744915362
2015-05-12,-0.160785504124196
2015-05-13,-0.1850271438859697
2015-05-14,-0.18287008706087227
2015-05-15,-0.17864077006064344
2015-05-16,-0.18582045098849875
2015-05-17,-0.1849541860894513
2015-05-18,-0.20322765666648035
2015-05-19,-0.2074434334613448
2015-05-20,-0.19539199208573282
2015-05-21,-0.1893170140592801
2015-05-22,-0.16664787835278727
2015-05-23,-0.17224891921802776
2015-05-24,-0.16458055245731223
2015-05-25,-0.1804140203396355
2015-05-26,-0.1801441115682535
2015-05-27,-0.17962803409266676
2015-05-28,-0.17864870792443038
2015-05-29,-0.18227741597966096
2015-05-30,-0.19710859183381818
2015-05-31,-0.210053452978756
2015-06-01,-0.24283692631931292
2015-06-02,-0.23026939539563218
2015-06-03,-0.22955214169622118
2015-06-04,-0.23679263856528587
2015-06-05,-0.23292649451482372
2015-06-06,-0.23129347727983485
2015-06-07,-0.23880902626311346
2015-06-08,-0.20917063324906543
2015-06-09,-0.20858650100577208
2015-06-10,-0.2102240941819135
2015-06-11,-0.2049185128605605
2015-06-12,-0.203125813574297
2015-06-13,-0.18549529933013148
2015-06-14,-0.19019783552811526
2015-06-15,-0.16735072590888556
2015-06-16,-0.09997877590736293
2015-06-17,-0.10939252006925504
2015-06-18,-0.10901677787096914
2015-06-19,-0.12277851305675341
2015-06-20,-0.12380808924404274
2015-06-21,-0.12956438993832425
2015-06-22,-0.11800385283686493
2015-06-23,-0.130210474632107
2015-06-24,-0.14876289017188504
2015-06-25,-0.13759798050917155
2015-06-26,-0.1349695375238878
2015-06-27,-0.09667939529576891
2015-06-28,-0.10816613991015434
2015-06-29,-0.07362378073623621
2015-06-30,-0.04597072559053994
2015-07-01,-0.06879106543670288
2015-07-02,-0.08331327036094316
2015-07-03,-0.07515578931501748
2015-07-04,-0.057672601172635674
2015-07-05,-0.014632205127078524
2015-07-06,-0.024758209513383478
2015-07-07,-0.036944966268552426
2015-07-08,-0.0189517985936149
2015-07-09,-0.02323918537015046
2015-07-10,0.03815151507222164
2015-07-11,0.061049124637786945
2015-07-12,0.11182045063726154
2015-07-13,0.056311539692996904
2015-07-14,0.04026883627882777
2015-07-15,0.032751647745431434
2015-07-16,0.008491426336957819
2015-07-17,0.011374530022290275
2015-07-18,0.0016630990504131193
2015-07-19,-0.005053827305701142
2015-07-20,0.007895264606739394
2015-07-21,0.0017459936989727698
2015-07-22,0.003847642357429515
2015-07-23,0.002270527949137957
2015-07-24,0.04396925630310561
2015-07-25,0.04270358569537791
2015-07-26,0.055385467074063
2015-07-27,0.057978315169119
2015-07-28,0.06134167264166113
2015-07-29,0.04489098141907122
2015-07-30,0.03935350717766051
2015-07-31,0.02545561004593705
2015-08-01,0.018429308394503185
2015-08-02,0.018776458801423812
2015-08-03,0.017196793695599677
2015-08-04,0.028609701869075133
2015-08-05,0.01679725019566297
2015-08-06,0.004876494617757521
2015-08-07,0.008718114836381186
2015-08-08,-0.058781985981253726
2015-08-09,-0.02914832380884469
2015-08-10,-0.039219159983299445
2015-08-11,-0.014575591423663159
2015-08-12,-0.02781058283668425
2015-08-13,-0.0391510468341138
2015-08-14,-0.032805187691230364
2015-08-15,-0.04772380505084478
2015-08-16,-0.061559999930901055
2015-08-17,-0.06853626870024132
2015-08-18,-0.23247926068067754
2015-08-19,-0.19881627831343074
2015-08-20,-0.15895023003273617
2015-08-21,-0.16988257932487594
2015-08-22,-0.1786407474802505
2015-08-23,-0.19003725482765982
2015-08-24,-0.2870155120816503
2015-08-25,-0.2217621819048079
2015-08-26,-0.19909714323583888
2015-08-27,-0.2022881507960957
2015-08-28,-0.1708096949431709
2015-08-29,-0.17899947125593935
2015-08-30,-0.1833827017478879
2015-08-31,-0.17348416446785575
2015-09-01,-0.1879451527325472
2015-09-02,-0.18196507722106847
2015-09-03,-0.18901940318363003
2015-09-04,-0.1679346914827905
2015-09-05,-0.14535807258227057
2015-09-06,-0.1221705384922071
2015-09-07,-0.1227185604374092
2015-09-08,-0.10565542667104277
2015-09-09,-0.1328254972331147
2015-09-10,-0.13037803447666857
2015-09-11,-0.12045272025739923
2015-09-12,-0.1449820247916992
2015-09-13,-0.1720670002683407
2015-09-14,-0.1689334563035878
2015-09-15,-0.1682864125964032
2015-09-16,-0.1780983415191203
2015-09-17,-0.1547574890266209
2015-09-18,-0.1542363144513731
2015-09-19,-0.1632072195739882
2015-09-20,-0.16586930277612988
2015-09-21,-0.18633792190631993
2015-09-22,-0.165505529060966
2015-09-23,-0.16904839428737434
2015-09-24,-0.1453529178549644
2015-09-25,-0.1412594078570077
2015-09-26,-0.14501124882830124
2015-09-27,-0.1512684493458955
2015-09-28,-0.12069507306241511
2015-09-29,-0.13198504038798797
2015-09-30,-0.1329748021958258
2015-10-01,-0.12801851362955563
2015-10-02,-0.1262190085240148
2015-10-03,-0.11967804023028206
2015-10-04,-0.1205619476116001
2015-10-05,-0.11399725211005779
2015-10-06,-0.08672355423718042
2015-10-07,-0.10161747871870713
2015-10-08,-0.10339291710863902
2015-10-09,-0.09640979950432932
2015-10-10,-0.08992875668780681
2015-10-11,-0.07867311052664516
2015-10-12,-0.09039455247299977
2015-10-13,-0.072105116620925
2015-10-14,-0.05806701631388772
2015-10-15,-0.05167409249513838
2015-10-16,-0.019939491567636636
2015-10-17,0.016135096429088336
2015-10-18,-0.01597328643068585
2015-10-19,-0.014492996401032632
2015-10-20,0.008693580967513714
2015-10-21,-0.0016979408042769872
2015-10-22,0.024585376581217233
2015-10-23,0.034942874300692706
2015-10-24,0.051518158954112214
2015-10-25,0.06228576335825908
2015-10-26,0.06064451057331455
2015-10-27,0.08622482418277594
2015-10-28,0.11149413701736241
2015-10-29,0.14335299709713656
2015-10-30,0.1730886500809319
2015-10-31,0.1266732630095239
2015-11-01,0.17033522455022104
2015-11-02,0.2468141514494371
2015-11-03,0.31732685881329137
2015-11-04,0.31630084538197567
2015-11-05,0.2749830323874666
2015-11-06,0.25328320897961853
2015-11-07,0.2762781820788074
2015-11-08,0.24609011005979722
2015-11-09,0.2633989429404403
2015-11-10,0.164985172459969
2015-11-11,0.09492817990952207
2015-11-12,0.1765555390553619
2015-11-13,0.1697721143270084
2015-11-14,0.1627637068369471
2015-11-15,0.12997208765516768
2015-11-16,0.15957632193972815
2015-11-17,0.17002128121968865
2015-11-18,0.1660646037821402
2015-11-19,0.14537940914025638
2015-11-20,0.133569957386201
2015-11-21,0.1450782882978511
2015-11-22,0.13815869492533348
2015-11-23,0.13600122993265715
2015-11-24,0.12889081431360674
2015-11-25,0.15186927842946174
2015-11-26,0.20847102696316647
2015-11-27,0.21811259878313735
2015-11-28,0.21427371704731912
2015-11-29,0.24009594177817103
2015-11-30,0.2546902504757145
2015-12-01,0.22467179132586806
2015-12-02,0.2167334976308792
2015-12-03,0.2208074681522357
2015-12-04,0.22614581113708732
2015-12-05,0.2724571957559544
2015-12-06,0.2712383732580095
2015-12-07,0.2831405271100971
2015-12-08,0.32010332574545813
2015-12-09,0.3180693550782944
2015-12-10,0.3133099582560908
2015-12-11,0.36837346670781246
2015-12-12,0.3422728727649442
2015-12-13,0.3383795934723136
2015-12-14,0.35063305260071553
2015-12-15,0.3767877455657106
2015-12-16,0.3620597152223292
2015-12-17,0.364097843503533
2015-12-18,0.37257520583714526
2015-12-19,0.3694498263552397
2015-12-20,0.34168717310202096
2015-12-21,0.3339105002814768
2015-12-22,0.3294035490123354
2015-12-23,0.3406042066299196
2015-12-24,0.3584048716719145
2015-12-25,0.3578698583043096
2015-12-26,0.3011966395597948
2015-12-27,0.30749677475657067
2015-12-28,0.3061615975844384
2015-12-29,0.32420753212926284
2015-12-30,0.31595906216887304
2015-12-31,0.3184297820763537
2016-01-01,0.3264005350216894
2016-01-02,0.3261528037374369
2016-01-03,0.3199028529243141
2016-01-04,0.32349871845941947
2016-01-05,0.3218699965549071
2016-01-06,0.31633454342326933
2016-01-07,0.35802053972078346
2016-01-08,0.3479872398583411
2016-01-09,0.34274861979900334
2016-01-10,0.3408145788025686
2016-01-11,0.3395021311127906
2016-01-12,0.3253584008889295
2016-01-13,0.31472150100490437
2016-01-14,0.3103425471987215
2016-01-15,0.18309533150793905
2016-01-16,0.23862483485839828
2016-01-17,0.22050298747102717
2016-01-18,0.23276336638966932
2016-01-19,0.2163337712609223
2016-01-20,0.2956488164878247
2016-01-21,0.27730023211907645
2016-01-22,0.2308044583185771
2016-01-23,0.23667891343392783
2016-01-24,0.26864195012219666
2016-01-25,0.24812990316296976
2016-01-26,0.24914635127389362
2016-01-27,0.25294918193449833
2016-01-28,0.22479776855185518
2016-01-29,0.2233765446536545
2016-01-30,0.22024453488514353
2016-01-31,0.20031971966259216
2016-02-01,0.20798519782029062
2016-02-02,0.21290361419948972
2016-02-03,0.20391257435612342
2016-02-04,0.24394464589035322
2016-02-05,0.23510147845814874
2016-02-06,0.21788151149273077
2016-02-07,0.22033908392597656
2016-02-08,0.2094933272911546
2016-02-09,0.21423113190786097
2016-02-10,0.22483562519096087
2016-02-11,0.22418522736878777
2016-02-12,0.23252304289795186
2016-02-13,0.2452347505389234
2016-02-14,0.2767813255083904
2016-02-15,0.262537841297786
2016-02-16,0.27588528956159997
2016-02-17,0.2885491985846034
2016-02-18,0.2985812054983733
2016-02-19,0.296349695332314
2016-02-20,0.31821883276391594
2016-02-21,0.3232079815476185
2016-02-22,0.3211862780875502
2016-02-23,0.2921614565759671
2016-02-24,0.2988222674875475
2016-02-25,0.29783542085109105
2016-02-26,0.30677541497080124
2016-02-27,0.3118799136820176
2016-02-28,0.3090417949551012
2016-02-29,0.3150591842227045
2016-03-01,0.30761837033532663
2016-03-02,0.28631618079767557
2016-03-03,0.2846315207600637
2016-03-04,0.26674356384941816
2016-03-05,0.24614524008327623
2016-03-06,0.25862163735771293
2016-03-07,0.27785496562360973
2016-03-08,0.27015252534105383
2016-03-09,0.27243211793872035
2016-03-10,0.27865019662117163
2016-03-11,0.2824051856268001
2016-03-12,0.2677147923527647
2016-03-13,0.2711449020935025
2016-03-14,0.27455417225530954
2016-03-15,0.27566200968844745
2016-03-16,0.27661060271287585
2016-03-17,0.2802243393829589
2016-03-18,0.26500162681030615
2016-03-19,0.2654352886661647
2016-03-20,0.2685572352834744
2016-03-21,0.26744264005629015
2016-03-22,0.27578238280012096
2016-03-23,0.27719246248951107
2016-03-24,0.26837403960572004
2016-03-25,0.2744030662574928
2016-03-26,0.2745380135603264
2016-03-27,0.2882406534924391
2016-03-28,0.2837799168999777
2016-03-29,0.27225776189770473
2016-03-30,0.2657853423498393
2016-03-31,0.27124536812558886
2016-04-01,0.273969667601575
2016-04-02,0.2775797933150797
2016-04-03,0.2773315012451367
2016-04-04,0.27647137986723225
2016-04-05,0.2803269431556935
2016-04-06,0.27828885810236725
2016-04-07,0.2765946054678911
2016-04-08,0.2704411055943311
2016-04-09,0.27172929330397844
2016-04-10,0.27667101898387514
2016-04-11,0.27872229586477704
2016-04-12,0.28319361658144204
2016-04-13,0.2811660217011161
2016-04-14,0.28144809624153666
2016-04-15,0.2891296831381931
2016-04-16,0.29267447283913434
2016-04-17,0.28800099758646147
2016-04-18,0.2871146753343358
2016-04-19,0.29770985159867724
2016-04-20,0.30608674114879586
2016-04-21,0.3210307435921388
2016-04-22,0.3139394727592353
2016-04-23,0.3222280636444884
2016-04-24,0.33392355986815614
2016-04-25,0.33822189385017215
2016-04-26,0.3415311871576297
2016-04-27,0.30782785166589444
2016-04-28,0.31283358987933285
2016-04-29,0.3228871345542022
2016-04-30,0.3148234175610395
2016-05-01,0.31986062727024833
2016-05-02,0.30417729852693204
2016-05-03,0.31278078023800837
2016-05-04,0.3070249829164115
2016-05-05,0.309248470628012
2016-05-06,0.32604769372957937
2016-05-07,0.32484997510358327
2016-05-08,0.325630996028997
2016-05-09,0.32846865568414485
2016-05-10,0.3110376356048453
2016-05-11,0.3136803009227879
2016-05-12,0.31508577122140735
2016-05-13,0.3177460334138661
2016-05-14,0.31822041268911055
2016-05-15,0.32216884284361846
2016-05-16,0.31252560158010173
2016-05-17,0.30987528519423313
2016-05-18,0.3114054450655568
2016-05-19,0.29011260383634835
2016-05-20,0.29239889599182967
2016-05-21,0.2966367247063918
2016-05-22,0.2889808089512926
2016-05-23,0.29377775535769796
2016-05-24,0.296610482288516
2016-05-25,0.3026469316136095
2016-05-26,0.30751802609590395
2016-05-27,0.33024904056137233
2016-05-28,0.39451415618276503
2016-05-29,0.3915909175559995
2016-05-30,0.3998054597761116
2016-05-31,0.39768561891736565
2016-06-01,0.40183321647163883
2016-06-02,0.40185527959409095
2016-06-03,0.432682496597913
2016-06-04,0.4366837860153289
2016-06-05,0.4354915897376263
2016-06-06,0.4438924494536851
2016-06-07,0.4357861419384234
2016-06-08,0.43990115190106804
2016-06-09,0.4322766324026453
2016-06-10,0.4341236886158002
2016-06-11,0.45747053093127227
2016-06-12,0.506660539739391
2016-06-13,0.5248031858109605
2016-06-14,0.5087035722851561
2016-06-15,0.5127647968994563
2016-06-16,0.5529344829567331
2016-06-17,0.5408245744713142
2016-06-18,0.5421744226994606
2016-06-19,0.54691080617217
2016-06-20,0.512090865662148
2016-06-21,0.47637379692542053
2016-06-22,0.4003836673875523
2016-06-23,0.44393412383807634
2016-06-24,0.47521327410461345
2016-06-25,0.47269078556218025
2016-06-26,0.4477125629346545
2016-06-27,0.45990204715908833
2016-06-28,0.45550404503280667
2016-06-29,0.44760693963070447
2016-06-30,0.4751479924214383
2016-07-01,0.4787465105492254
2016-07-02,0.49548641554629913
2016-07-03,0.46789291001875394
2016-07-04,0.47843474105209244
2016-07-05,0.4680721780177106
2016-07-06,0.4736499326557998
2016-07-07,0.44352984990046995
2016-07-08,0.4638205859845547
2016-07-09,0.4563590078729003
2016-07-10,0.44990198419408317
2016-07-11,0.4497123382165883
2016-07-12,0.4601043391851793
2016-07-13,0.4516474053372808
2016-07-14,0.45547398725631244
2016-07-15,0.4608255353326415
2016-07-16,0.45783696371204835
2016-07-17,0.46803378180992866
2016-07-18,0.4647822002869164
2016-07-19,0.4632763541313778
2016-07-20,0.45753952475893334
2016-07-21,0.4567192743225357
2016-07-22,0.4439975874615247
2016-07-23,0.44846279968887515
2016-07-24,0.44928791613618724
2016-07-25,0.44674473206595045
2016-07-26,0.4446515228785538
2016-07-27,0.44474813713779815
2016-07-28,0.44326818055416195
2016-07-29,0.44437430526833616
2016-07-30,0.4427859111214455
2016-07-31,0.4176535010999838
2016-08-01,0.3950923617718668
2016-08-02,0.3274189699898762
2016-08-03,0.3631120096127265
2016-08-04,0.37829679294506424
2016-08-05,0.37374715193424934
2016-08-06,0.38515011238158614
2016-08-07,0.3892938912671669
2016-08-08,0.38572840726985186
2016-08-09,0.3801967236822838
2016-08-10,0.3870795781594536
2016-08-11,0.38076857420006316
2016-08-12,0.3817020466143206
2016-08-13,0.37965827038495614
2016-08-14,0.36431438885617307
2016-08-15,0.3605386882183217
2016-08-16,0.37204569849946056
2016-08-17,0.3671882712059211
2016-08-18,0.3667561602146814
2016-08-19,0.3674894481837891
2016-08-20,0.3728888516669515
2016-08-21,0.3728745067868463
2016-08-22,0.3774797099459667
2016-08-23,0.374391870315685
2016-08-24,0.3707123075786194
2016-08-25,0.36753396700097346
2016-08-26,0.3708352799750975
2016-08-27,0.36042069223631884
2016-08-28,0.3665417798291022
2016-08-29,0.36438882594290306
2016-08-30,0.3664960903504643
2016-08-31,0.3618090348948532
2016-09-01,0.36322949762202206
2016-09-02,0.36485138270351974
2016-09-03,0.3876990110468715
2016-09-04,0.40283516715303713
2016-09-05,0.3971853978193822
2016-09-06,0.4029257220333987
2016-09-07,0.4050017469014782
2016-09-08,0.41654765342981315
2016-09-09,0.4106628089573346
2016-09-10,0.41130515797488115
2016-09-11,0.39459626015229793
2016-09-12,0.39523461769491114
2016-09-13,0.3954899031469301
2016-09-14,0.395804564925074
2016-09-15,0.392114983884025
2016-09-16,0.39416758189064655
2016-09-17,0.39068820570290236
2016-09-18,0.39666523567176903
2016-09-19,0.39476782184166787
2016-09-20,0.3918013131638841
2016-09-21,0.38143506870835786
2016-09-22,0.38013724262498
2016-09-23,0.3863632290537835
2016-09-24,0.3873079243960193
2016-09-25,0.38464621144404315
2016-09-26,0.39023244667565393
2016-09-27,0.3887034578104343
2016-09-28,0.38788781228267427
2016-09-29,0.38904146158421926
2016-09-30,0.39198472608644663
2016-10-01,0.39772049013371885
2016-10-02,0.3918585559064738
2016-10-03,0.39409280938388996
2016-10-04,0.3906694407280051
2016-10-05,0.3923796883733489
2016-10-06,0.39257349616155296
2016-10-07,0.39718367262650567
2016-10-08,0.39935529767873224
2016-10-09,0.3958920083268237
2016-10-10,0.39826150975331087
2016-10-11,0.4194679915795531
2016-10-12,0.41330623378296205
2016-10-13,0.4125934901933948
2016-10-14,0.41435677237410173
2016-10-15,0.4128362653820108
2016-10-16,0.4159123039710804
2016-10-17,0.41336053057937844
2016-10-18,0.4091919532344476
2016-10-19,0.40327179111148365
2016-10-20,0.40223489890883085
2016-10-21,0.40381441573053306
2016-10-22,0.42343256024628617
2016-10-23,0.4216142212336363
2016-10-24,0.41871596167484515
2016-10-25,0.42297824659360655
2016-10-26,0.4392891985290911
2016-10-27,0.4451522044664951
2016-10-28,0.4478493112490077
2016-10-29,0.467329361552115
2016-10-30,0.4542948985362013
2016-10-31,0.4531179111856846
2016-11-01,0.475881539558057
2016-11-02,0.47824326139221357
2016-11-03,0.4432624371270921
2016-11-04,0.4549236891865459
2016-11-05,0.4559516431824773
2016-11-06,0.4613905388408658
2016-11-07,0.4523804017926627
2016-11-08,0.4574000436090652
2016-11-09,0.46383251899816086
2016-11-10,0.4574378640552308
2016-11-11,0.4588954402943925
2016-11-12,0.4486828081406756
2016-11-13,0.44894392940226485
2016-11-14,0.44924031359655675
2016-11-15,0.4545824147258862
2016-11-16,0.47233916547396826
2016-11-17,0.46489338372808336
2016-11-18,0.4770430551447481
2016-11-19,0.4780524029102482
2016-11-20,0.46146188452542447
2016-11-21,0.46637943347777444
2016-11-22,0.47442728952617097
2016-11-23,0.4688140794419815
2016-11-24,0.46338930251411214
2016-11-25,0.46512119523498596
2016-11-26,0.45975500396065594
2016-11-27,0.4565251465215445
2016-11-28,0.45645614233228604
2016-11-29,0.4575515843573566
2016-11-30,0.4641681119656552
2016-12-01,0.4704695613004165
2016-12-02,0.4814386835851919
2016-12-03,0.47824662657165884
2016-12-04,0.4777725462861879
2016-12-05,0.46732262443390715
2016-12-06,0.4716140306009416
2016-12-07,0.4747620008167168
2016-12-08,0.47606707922825253
2016-12-09,0.4765945279345949
2016-12-10,0.4792772527082292
2016-12-11,0.4747746037801286
2016-12-12,0.4800276119700583
2016-12-13,0.47964347455412903
2016-12-14,0.4774020231544369
2016-12-15,0.476171368015376
2016-12-16,0.4811304612646148
2016-12-17,0.483337665946244
2016-12-18,0.48327266229804844
2016-12-19,0.48256266389778474
2016-12-20,0.4878134425936517
2016-12-21,0.5023874187090941
2016-12-22,0.5178121074867598
2016-12-23,0.5452980846884473
2016-12-24,0.5319307366672252
2016-12-25,0.5325903943293429
2016-12-26,0.5342923403649182
2016-12-27,0.5445427654589068
2016-12-28,0.5678668165413444
2016-12-29,0.5610783761760082
2016-12-30,0.5544704391908369
2016-12-31,0.5563087398854282
2017-01-01,0.5678038018708192
2017-01-02,0.5733929190165873
2017-01-03,0.5770089904730908
2017-01-04,0.6099956738053619
2017-01-05,0.5580167294001942
2017-01-06,0.5030205273139022
2017-01-07,0.5078072764823465
2017-01-08,0.5169533183137311
2017-01-09,0.5063964984529675
2017-01-10,0.5077663476718431
2017-01-11,0.43619844284097053
2017-01-12,0.45138389871885065
2017-01-13,0.4627493023633745
2017-01-14,0.46138385979059676
2017-01-15,0.4633238497544784
2017-01-16,0.4656565690889428
2017-01-17,0.5078119393819163
2017-01-18,0.49691818962241374
2017-01-19,0.5045046475006773
2017-01-20,0.4997691604964147
2017-01-21,0.5145488364606434
2017-01-22,0.5124812899737023
2017-01-23,0.5106544960270755
2017-01-24,0.4905061419529979
2017-01-25,0.49639969323035443
2017-01-26,0.5066781923982625
2017-01-27,0.5094813894278654
2017-01-28,0.5095796188480619
2017-01-29,0.5034486831913275
2017-01-30,0.5066137108222648
2017-01-31,0.5294422573299373
2017-02-01,0.5383797756142972
2017-02-02,0.54538719972847
2017-02-03,0.5467865850179592
2017-02-04,0.5540855245277708
2017-02-05,0.5447992353233916
2017-02-06,0.5468014826558076
2017-02-07,0.5586788527617293
2017-02-08,0.5572081380700399
2017-02-09,0.5272302331148335
2017-02-10,0.5319046579717123
2017-02-11,0.5389041570938135
2017-02-12,0.5338692069027432
2017-02-13,0.5314139621973392
2017-02-14,0.5337520562017699
2017-02-15,0.5348509397434615
2017-02-16,0.5440733334103972
2017-02-17,0.5499254061782178
2017-02-18,0.5521336658954297
2017-02-19,0.5500385688729502
2017-02-20,0.5618242027951152
2017-02-21,0.5751735070106575
2017-02-22,0.5747651483694569
2017-02-23,0.5945624218384232
2017-02-24,0.5879437079225219
2017-02-25,0.5765774495297464
2017-02-26,0.5852663155949831
2017-02-27,0.5882831337439498
2017-02-28,0.5874518967080198
2017-03-01,0.5962247632588397
2017-03-02,0.606331901331561
2017-03-03,0.6109661998885041
2017-03-04,0.6021267715677384
2017-03-05,0.6041477080181415
2017-03-06,0.6043924557855495
2017-03-07,0.5875596098577853
2017-03-08,0.5571654189436084
2017-03-09,0.5701884662855712
2017-03-10,0.5382443108479681
2017-03-11,0.5664134913745364
2017-03-12,0.5829955636230836
2017-03-13,0.5843528748442312
2017-03-14,0.5843323723201274
2017-03-15,0.5873169460269207
2017-03-16,0.5570179458398077
2017-03-17,0.5134868122844374
2017-03-18,0.4599643267418509
2017-03-19,0.48614821273568315
2017-03-20,0.49839677721732745
2017-03-21,0.528478383105772
2017-03-22,0.4934429286241311
2017-03-23,0.48797617608698834
2017-03-24,0.4365541257260468
2017-03-25,0.4540378350166493
2017-03-26,0.4573377018824606
2017-03-27,0.49465374470881635
2017-03-28,0.4956531176745748
2017-03-29,0.49257940016851226
2017-03-30,0.48922903422572994
2017-03-31,0.5099634423479287
2017-04-01,0.5134629270978185
2017-04-02,0.5180111665055267
2017-04-03,0.5335915767828142
2017-04-04,0.5323994694210633
2017-04-05,0.5272342592532303
2017-04-06,0.5494110052028119
2017-04-07,0.5476323363820134
2017-04-08,0.542598736982718
2017-04-09,0.5518689455063683
2017-04-10,0.5508093031074986
2017-04-11,0.5538494305817983
2017-04-12,0.5500754455137976
2017-04-13,0.5322928031423714
2017-04-14,0.5325634492701902
