timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,signal,label,barrier_touched,return_at_barrier,bitcoin_log_return_1,bitcoin_close_topo_num_holes_0_original,bitcoin_close_topo_betti_0_original,bitcoin_close_topo_max_hole_lifetime_0_original,bitcoin_close_topo_avg_hole_lifetime_0_original,bitcoin_close_topo_l1_norm_0_original,bitcoin_close_topo_l2_norm_0_original,bitcoin_close_topo_sum_hole_lifetimes_0_original,bitcoin_close_topo_persistence_entropy_0_original,bitcoin_close_topo_std_persistence_0_original,bitcoin_close_topo_wasserstein_0_original,bitcoin_close_topo_num_holes_1_original,bitcoin_close_topo_betti_1_original,bitcoin_close_topo_max_hole_lifetime_1_original,bitcoin_close_topo_avg_hole_lifetime_1_original,bitcoin_close_topo_l1_norm_1_original,bitcoin_close_topo_l2_norm_1_original,bitcoin_close_topo_sum_hole_lifetimes_1_original,bitcoin_close_topo_persistence_entropy_1_original,bitcoin_close_topo_std_persistence_1_original,bitcoin_close_topo_wasserstein_1_original,bitcoin_close_topo_num_holes_2_original,bitcoin_close_topo_betti_2_original,bitcoin_close_topo_max_hole_lifetime_2_original,bitcoin_close_topo_avg_hole_lifetime_2_original,bitcoin_close_topo_l1_norm_2_original,bitcoin_close_topo_l2_norm_2_original,bitcoin_close_topo_sum_hole_lifetimes_2_original,bitcoin_close_topo_persistence_entropy_2_original,bitcoin_close_topo_std_persistence_2_original,bitcoin_close_topo_wasserstein_2_original,strategy_returns,position_change,transaction_cost,strategy_returns_gross,bitcoin_close_topo_num_holes_0_topo,bitcoin_close_topo_betti_0_topo,bitcoin_close_topo_max_hole_lifetime_0_topo,bitcoin_close_topo_avg_hole_lifetime_0_topo,bitcoin_close_topo_l1_norm_0_topo,bitcoin_close_topo_l2_norm_0_topo,bitcoin_close_topo_sum_hole_lifetimes_0_topo,bitcoin_close_topo_persistence_entropy_0_topo,bitcoin_close_topo_std_persistence_0_topo,bitcoin_close_topo_wasserstein_0_topo,bitcoin_close_topo_num_holes_1_topo,bitcoin_close_topo_betti_1_topo,bitcoin_close_topo_max_hole_lifetime_1_topo,bitcoin_close_topo_avg_hole_lifetime_1_topo,bitcoin_close_topo_l1_norm_1_topo,bitcoin_close_topo_l2_norm_1_topo,bitcoin_close_topo_sum_hole_lifetimes_1_topo,bitcoin_close_topo_persistence_entropy_1_topo,bitcoin_close_topo_std_persistence_1_topo,bitcoin_close_topo_wasserstein_1_topo,bitcoin_close_topo_num_holes_2_topo,bitcoin_close_topo_betti_2_topo,bitcoin_close_topo_max_hole_lifetime_2_topo,bitcoin_close_topo_avg_hole_lifetime_2_topo,bitcoin_close_topo_l1_norm_2_topo,bitcoin_close_topo_l2_norm_2_topo,bitcoin_close_topo_sum_hole_lifetimes_2_topo,bitcoin_close_topo_persistence_entropy_2_topo,bitcoin_close_topo_std_persistence_2_topo,bitcoin_close_topo_wasserstein_2_topo,primary_signal
2023-07-16,1.0607112044397018,1.0356378238571136,0.9813893428958465,1.1154581722155883,-0.9134900429032055,1.0336809578362538,-1.0,1.0,time,-0.0107,-0.1492499949146331,43.0,43.0,0.5727055072784424,0.20811521755748016,8.948954354971647,1.6745835684073436,8.948954354971647,3.532304060985575,0.14799564301278317,0.03171565756201744,2.0,2.0,0.07429206371307373,0.037165120244026184,0.07433024048805237,0.07429207352210297,0.07433024048805237,0.004403586072376664,0.037126943469047546,0.141125392496058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492499949146331,0,0.0,0.1492499949146331,43.0,43.0,0.5727055072784424,0.20811521755748016,8.948954354971647,1.6745835684073436,8.948954354971647,3.532304060985575,0.14799564301278317,0.03171565756201744,2.0,2.0,0.07429206371307373,0.037165120244026184,0.07433024048805237,0.07429207352210297,0.07433024048805237,0.004403586072376664,0.037126943469047546,0.141125392496058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-07-17,1.0376196310996146,1.0066703827302192,0.9486719163542863,1.0242637958141536,-0.7094530671982707,1.014612829179317,-1.0,1.0,time,-0.0146,-0.18677489580399884,43.0,43.0,0.5708375573158264,0.20728131357667057,8.913096483796835,1.6687039244548139,8.913096483796835,3.5316201601622894,0.1476210138420841,0.032095327973365784,2.0,2.0,0.05577707290649414,0.027907535433769226,0.05581507086753845,0.05577708584949026,0.05581507086753845,0.005645003847955624,0.027869537472724915,0.02661837508399094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18677489580399884,0,0.0,0.18677489580399884,43.0,43.0,0.5708375573158264,0.20728131357667057,8.913096483796835,1.6687039244548139,8.913096483796835,3.5316201601622894,0.1476210138420841,0.032095327973365784,2.0,2.0,0.05577707290649414,0.027907535433769226,0.05581507086753845,0.05577708584949026,0.05581507086753845,0.005645003847955624,0.027869537472724915,0.02661837508399094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-07-18,1.0077230487113067,0.9305364475558581,0.920012457017734,0.9989733206584208,-0.540140070624998,0.9396523056683241,0.0,0.0,time,0.007,-0.4754752852522863,43.0,43.0,0.5697311162948608,0.20566812582140745,8.84372941032052,1.6607224295930532,8.84372941032052,3.528423105633062,0.14778407686051837,0.0176263228058815,1.0,1.0,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,-0.0,0.0,1.4200041221529618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47447528525228627,1,0.001,0.4754752852522863,43.0,43.0,0.5697311162948608,0.20566812582140745,8.84372941032052,1.6607224295930532,8.84372941032052,3.528423105633062,0.14778407686051837,0.0176263228058815,1.0,1.0,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,-0.0,0.0,1.4200041221529618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2023-07-19,0.9322600785011949,0.9396193610348718,0.8995755021396342,1.0125338422289218,-0.8864283773935193,0.9509083137066153,-1.0,1.0,time,-0.0249,0.03829692762452951,43.0,43.0,0.5691538453102112,0.2077677184066107,8.93401189148426,1.6647699659159516,8.93401189148426,3.5400692920746186,0.14589417736317903,0.014380518347024918,1.0,1.0,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,-0.0,0.0,0.0005223258935955098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,-0.0,43.0,43.0,0.5691538453102112,0.2077677184066107,8.93401189148426,1.6647699659159516,8.93401189148426,3.5400692920746186,0.14589417736317903,0.014380518347024918,1.0,1.0,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,-0.0,0.0,0.0005223258935955098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-07-20,0.9410941135237705,0.9022000578499899,0.9408633630205231,0.9749417321016158,-0.6850190512224829,0.9202173325348849,-1.0,1.0,time,-0.0191,-0.2460729011109902,43.0,43.0,0.5693979859352112,0.20805559558577316,8.946390610188246,1.6661411111573743,8.946390610188246,3.540743813584493,0.14584792777370814,0.004764128476381302,1.0,1.0,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,-0.0,0.0,0.00022089163304559562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460729011109902,0,0.0,0.2460729011109902,43.0,43.0,0.5693979859352112,0.20805559558577316,8.946390610188246,1.6661411111573743,8.946390610188246,3.540743813584493,0.14584792777370814,0.004764128476381302,1.0,1.0,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,3.793835639953613e-05,-0.0,0.0,0.00022089163304559562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-07-21,0.9038869132063542,0.9244131118238967,0.8487689359867966,0.9830003109005093,-0.8801576989778396,0.9372052606791555,-1.0,1.0,time,-0.0186,0.11843708295475398,43.0,43.0,0.5705830454826355,0.20682077967496806,8.893293526023626,1.662272025970412,8.893293526023626,3.537312601682955,0.14657567197115612,0.021588996052742004,1.0,1.0,3.7997961044311523e-05,3.7997961044311523e-05,3.7997961044311523e-05,3.7997961044311523e-05,3.7997961044311523e-05,-0.0,0.0,0.0010722579737939804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11843708295475398,0,0.0,-0.11843708295475398,43.0,43.0,0.5705830454826355,0.20682077967496806,8.893293526023626,1.662272025970412,8.893293526023626,3.537312601682955,0.14657567197115612,0.021588996052742004,1.0,1.0,3.7997961044311523e-05,3.7997961044311523e-05,3.7997961044311523e-05,3.7997961044311523e-05,3.7997961044311523e-05,-0.0,0.0,0.0010722579737939804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-07-22,0.9220016090074541,0.8708519192452916,0.8357767105964669,0.9577128321150973,-1.0060193475671435,0.8800962158786731,-1.0,1.0,time,-0.0173,-0.3479482786866583,43.0,43.0,0.5723201632499695,0.20887640040627745,8.98168521746993,1.6709726427200566,8.98168521746993,3.5440210929077085,0.14596013273074981,0.02576383203268051,1.0,1.0,3.8117170333862305e-05,3.8117170333862305e-05,3.8117170333862305e-05,3.8117170333862305e-05,3.8117170333862305e-05,-0.0,0.0,0.0015717402769286296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3479482786866583,0,0.0,0.3479482786866583,43.0,43.0,0.5723201632499695,0.20887640040627745,8.98168521746993,1.6709726427200566,8.98168521746993,3.5440210929077085,0.14596013273074981,0.02576383203268051,1.0,1.0,3.8117170333862305e-05,3.8117170333862305e-05,3.8117170333862305e-05,3.8117170333862305e-05,3.8117170333862305e-05,-0.0,0.0,0.0015717402769286296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-07-23,0.8936482405158563,0.9434630622216702,0.9041396215122305,0.9715270265637121,-0.9460417341256911,0.956885618440554,-1.0,1.0,lower,-0.0295,0.4292051523860106,43.0,43.0,0.5745550394058228,0.2085687652403532,8.968456905335188,1.6734958081835973,8.968456905335188,3.5406170498302463,0.14706810929278077,0.03495296090841293,1.0,1.0,3.826618194580078e-05,3.826618194580078e-05,3.826618194580078e-05,3.826618194580078e-05,3.826618194580078e-05,-0.0,0.0,0.0020221004271766406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4292051523860106,0,0.0,-0.4292051523860106,43.0,43.0,0.5745550394058228,0.2085687652403532,8.968456905335188,1.6734958081835973,8.968456905335188,3.5406170498302463,0.14706810929278077,0.03495296090841293,1.0,1.0,3.826618194580078e-05,3.826618194580078e-05,3.826618194580078e-05,3.826618194580078e-05,3.826618194580078e-05,-0.0,0.0,0.0020221004271766406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-07-24,0.9493544432339902,0.7376859380311256,0.8473048870384478,0.7827762146446059,-0.34683134785691916,0.7503572324304828,0.0,0.0,time,0.0059,-1.2921563025385723,43.0,43.0,0.5773846507072449,0.20845917109833206,8.96374435722828,1.6757218422432754,8.96374435722828,3.5393376559734735,0.14781108102134483,0.047882821410894394,1.0,1.0,3.844499588012695e-05,3.844499588012695e-05,3.844499588012695e-05,3.844499588012695e-05,3.844499588012695e-05,-0.0,0.0,0.002560168169068044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2911563025385724,1,0.001,1.2921563025385723,43.0,43.0,0.5773846507072449,0.20845917109833206,8.96374435722828,1.6757218422432754,8.96374435722828,3.5393376559734735,0.14781108102134483,0.047882821410894394,1.0,1.0,3.844499588012695e-05,3.844499588012695e-05,3.844499588012695e-05,3.844499588012695e-05,3.844499588012695e-05,-0.0,0.0,0.002560168169068044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2023-07-25,0.735607400851547,0.741646249829064,0.6644952423982733,0.7956469517322299,-0.9009908930284194,0.7567115019461222,1.0,1.0,time,0.0019,0.0033114994237522376,43.0,43.0,0.5823686718940735,0.21152197768868403,9.095445040613413,1.6944108112300007,9.095445040613413,3.5435230737436765,0.14841342901877938,0.06707680597901344,1.0,1.0,3.87728214263916e-05,3.87728214263916e-05,3.87728214263916e-05,3.87728214263916e-05,3.87728214263916e-05,-0.0,0.0,0.004509523135805287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,-0.0,43.0,43.0,0.5823686718940735,0.21152197768868403,9.095445040613413,1.6944108112300007,9.095445040613413,3.5435230737436765,0.14841342901877938,0.06707680597901344,1.0,1.0,3.87728214263916e-05,3.87728214263916e-05,3.87728214263916e-05,3.87728214263916e-05,3.87728214263916e-05,-0.0,0.0,0.004509523135805287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-26,0.7425559772282941,0.7691171908763247,0.739848122935594,0.8056406545742131,-0.49975273994288716,0.7809377452374093,0.0,0.0,time,-0.0045,0.15112944931692304,43.0,43.0,0.5872690081596375,0.21182686402354128,9.108555153012276,1.703081342316865,9.108555153012276,3.539540278246812,0.15027489421133158,0.0699014700949192,1.0,1.0,3.9130449295043945e-05,3.9130449295043945e-05,3.9130449295043945e-05,3.9130449295043945e-05,3.9130449295043945e-05,-0.0,0.0,0.004433764176860606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15012944931692304,1,0.001,0.15112944931692304,43.0,43.0,0.5872690081596375,0.21182686402354128,9.108555153012276,1.703081342316865,9.108555153012276,3.539540278246812,0.15027489421133158,0.0699014700949192,1.0,1.0,3.9130449295043945e-05,3.9130449295043945e-05,3.9130449295043945e-05,3.9130449295043945e-05,3.9130449295043945e-05,-0.0,0.0,0.004433764176860606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,0.7661273103422437,0.7265175716632905,0.71226510089198,0.7923499641241092,-0.8074105264781825,0.7429471150708371,1.0,1.0,time,0.0115,-0.2895633354328638,43.0,43.0,0.5934346318244934,0.21330787813247637,9.172238759696484,1.7173678090673976,9.172238759696484,3.538417147223574,0.1519517521395219,0.0791439488530159,1.0,1.0,3.954768180847168e-05,3.954768180847168e-05,3.954768180847168e-05,3.954768180847168e-05,3.954768180847168e-05,-0.0,0.0,0.005578641170400272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,-0.0,43.0,43.0,0.5934346318244934,0.21330787813247637,9.172238759696484,1.7173678090673976,9.172238759696484,3.538417147223574,0.1519517521395219,0.0791439488530159,1.0,1.0,3.954768180847168e-05,3.954768180847168e-05,3.954768180847168e-05,3.954768180847168e-05,3.954768180847168e-05,-0.0,0.0,0.005578641170400272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-28,0.7265493197707713,0.7480903913410785,0.6971719943773661,0.7925479592970842,-0.9064515150333834,0.7643056244532207,0.0,0.0,time,-0.0057,0.11457444591230011,43.0,43.0,0.6005772352218628,0.2164368138237055,9.306782994419336,1.7400015266280726,9.306782994419336,3.540099395307449,0.15350743140917703,0.09174134209752083,1.0,1.0,4.0024518966674805e-05,4.0024518966674805e-05,4.0024518966674805e-05,4.0024518966674805e-05,4.0024518966674805e-05,-0.0,0.0,0.006462544878365251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135744459123001,1,0.001,0.11457444591230011,43.0,43.0,0.6005772352218628,0.2164368138237055,9.306782994419336,1.7400015266280726,9.306782994419336,3.540099395307449,0.15350743140917703,0.09174134209752083,1.0,1.0,4.0024518966674805e-05,4.0024518966674805e-05,4.0024518966674805e-05,4.0024518966674805e-05,4.0024518966674805e-05,-0.0,0.0,0.006462544878365251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,0.7476586768799015,0.7531586073890664,0.6674281053523772,0.821536686495291,-1.1135064631705862,0.7692545332002484,0.0,0.0,time,-0.0062,0.01054790120950427,43.0,43.0,0.608803391456604,0.21775518565676932,9.363472983241081,1.7586225443176982,9.363472983241081,3.5343850921872204,0.15654767128352362,0.10227571055293083,1.0,1.0,4.056096076965332e-05,4.056096076965332e-05,4.056096076965332e-05,4.056096076965332e-05,4.056096076965332e-05,-0.0,0.0,0.007442964869295675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.608803391456604,0.21775518565676932,9.363472983241081,1.7586225443176982,9.363472983241081,3.5343850921872204,0.15654767128352362,0.10227571055293083,1.0,1.0,4.056096076965332e-05,4.056096076965332e-05,4.056096076965332e-05,4.056096076965332e-05,4.056096076965332e-05,-0.0,0.0,0.007442964869295675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,0.7529615130691673,0.7301045775330172,0.6730241302771637,0.7893505183572397,-0.8750211755634733,0.7447104849715858,0.0,0.0,time,-0.0065,-0.16745588592482966,43.0,43.0,0.6195993423461914,0.22077015951968904,9.493116859346628,1.7857243525306121,9.493116859346628,3.533135166747119,0.15943319223758495,0.12569569423794746,1.0,1.0,4.127621650695801e-05,4.127621650695801e-05,4.127621650695801e-05,4.127621650695801e-05,4.127621650695801e-05,-0.0,0.0,0.009768080064523765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.6195993423461914,0.22077015951968904,9.493116859346628,1.7857243525306121,9.493116859346628,3.533135166747119,0.15943319223758495,0.12569569423794746,1.0,1.0,4.127621650695801e-05,4.127621650695801e-05,4.127621650695801e-05,4.127621650695801e-05,4.127621650695801e-05,-0.0,0.0,0.009768080064523765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,0.7303777469239146,0.7151087566987494,0.6820156743994358,0.785459641506959,-0.9628819368947802,0.7305522271636603,0.0,0.0,time,-0.0064,-0.11708539415896585,43.0,43.0,0.6329653859138489,0.22604893503147502,9.720104206353426,1.825900195939669,9.720104206353426,3.5348169549081283,0.16258753072210338,0.15066254138946533,1.0,1.0,4.217028617858887e-05,4.217028617858887e-05,4.217028617858887e-05,4.217028617858887e-05,4.217028617858887e-05,-0.0,0.0,0.012093490287695005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.6329653859138489,0.22604893503147502,9.720104206353426,1.825900195939669,9.720104206353426,3.5348169549081283,0.16258753072210338,0.15066254138946533,1.0,1.0,4.217028617858887e-05,4.217028617858887e-05,4.217028617858887e-05,4.217028617858887e-05,4.217028617858887e-05,-0.0,0.0,0.012093490287695005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.7133080985507169,0.7809141218944112,0.687743659743547,0.6908356061144149,-0.28973433232087864,0.7737214284246129,0.0,0.0,time,-0.0168,0.3956558371350254,43.0,43.0,0.6495577692985535,0.2311304894297622,9.938611045479774,1.8715225440786085,9.938611045479774,3.5314398048578877,0.16743486048906517,0.1695539839565754,1.0,1.0,4.3272972106933594e-05,4.3272972106933594e-05,4.3272972106933594e-05,4.3272972106933594e-05,4.3272972106933594e-05,-0.0,0.0,0.015012644239555891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.6495577692985535,0.2311304894297622,9.938611045479774,1.8715225440786085,9.938611045479774,3.5314398048578877,0.16743486048906517,0.1695539839565754,1.0,1.0,4.3272972106933594e-05,4.3272972106933594e-05,4.3272972106933594e-05,4.3272972106933594e-05,4.3272972106933594e-05,-0.0,0.0,0.015012644239555891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,0.8169716670946082,0.685440993581848,0.7839709149243808,0.7451431680658483,0.020268090861326582,0.7059693370361639,1.0,1.0,time,0.0011,-0.6279249411781446,43.0,43.0,0.669439435005188,0.23227968820652298,9.988026592880487,1.894133434122021,9.988026592880487,3.527041383592865,0.17170321633333657,0.20051462575793266,1.0,1.0,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,-0.0,0.0,0.01798878073052873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,-0.0,43.0,43.0,0.669439435005188,0.23227968820652298,9.988026592880487,1.894133434122021,9.988026592880487,3.527041383592865,0.17170321633333657,0.20051462575793266,1.0,1.0,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,-0.0,0.0,0.01798878073052873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-03,0.6862148838984479,0.6880305846857994,0.6379704633547222,0.732936169264451,-0.5038821255001606,0.7118165007265248,1.0,1.0,time,0.0205,-0.0055085023635453294,43.0,43.0,0.6969857811927795,0.2308304772474045,9.925710521638393,1.8878710564425958,9.925710521638393,3.5292049990346084,0.17205330630321417,0.2473839558660984,1.0,1.0,4.64320182800293e-05,4.64320182800293e-05,4.64320182800293e-05,4.64320182800293e-05,4.64320182800293e-05,-0.0,0.0,0.024923749635405768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055085023635453294,0,0.0,-0.0055085023635453294,43.0,43.0,0.6969857811927795,0.2308304772474045,9.925710521638393,1.8878710564425958,9.925710521638393,3.5292049990346084,0.17205330630321417,0.2473839558660984,1.0,1.0,4.64320182800293e-05,4.64320182800293e-05,4.64320182800293e-05,4.64320182800293e-05,4.64320182800293e-05,-0.0,0.0,0.024923749635405768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-04,0.686706616151564,0.6633770176343601,0.6190611471864117,0.7157213670868633,-0.5345137035603142,0.6735549698060284,1.0,1.0,upper,0.0235,-0.18038911674075217,43.0,43.0,0.7312527894973755,0.2333458897679351,10.03387326002121,1.9270542729201283,10.03387326002121,3.522505992240087,0.17863663828353205,0.27918286621570587,1.0,1.0,4.8726797103881836e-05,4.8726797103881836e-05,4.8726797103881836e-05,4.8726797103881836e-05,4.8726797103881836e-05,-0.0,0.0,0.03100450728595488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18038911674075217,0,0.0,-0.18038911674075217,43.0,43.0,0.7312527894973755,0.2333458897679351,10.03387326002121,1.9270542729201283,10.03387326002121,3.522505992240087,0.17863663828353205,0.27918286621570587,1.0,1.0,4.8726797103881836e-05,4.8726797103881836e-05,4.8726797103881836e-05,4.8726797103881836e-05,4.8726797103881836e-05,-0.0,0.0,0.03100450728595488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-05,0.6609148435297245,0.6498811707043869,0.5692866490161493,0.7178120976338004,-1.0590552235087627,0.6683112368444026,1.0,1.0,upper,0.0249,-0.10920802027807898,43.0,43.0,0.7683948278427124,0.23327302898085395,10.03074024617672,1.9270467800436184,10.03074024617672,3.528938065405793,0.17872989445104273,0.31465939432382584,2.0,2.0,0.019636869430541992,0.009844020009040833,0.019688040018081665,0.019636936101672883,0.019688040018081665,0.018066915699022558,0.00979284942150116,0.728843281722179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10920802027807898,0,0.0,-0.10920802027807898,43.0,43.0,0.7683948278427124,0.23327302898085395,10.03074024617672,1.9270467800436184,10.03074024617672,3.528938065405793,0.17872989445104273,0.31465939432382584,2.0,2.0,0.019636869430541992,0.009844020009040833,0.019688040018081665,0.019636936101672883,0.019688040018081665,0.018066915699022558,0.00979284942150116,0.728843281722179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-06,0.650015163655107,0.6453815392564926,0.5761640865259813,0.7147489419563549,-1.0479215988295796,0.6640761341363602,1.0,1.0,upper,0.025,-0.0513447512581085,43.0,43.0,0.8077449202537537,0.2297807091543841,9.880570493638515,1.8746903386906448,9.880570493638515,3.5475921708444225,0.1700956892869357,0.32949770987033844,2.0,2.0,0.05250716209411621,0.026280492544174194,0.05256098508834839,0.05250718968000956,0.05256098508834839,0.008072802650359347,0.026226669549942017,0.16537367546496198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0513447512581085,0,0.0,-0.0513447512581085,43.0,43.0,0.8077449202537537,0.2297807091543841,9.880570493638515,1.8746903386906448,9.880570493638515,3.5475921708444225,0.1700956892869357,0.32949770987033844,2.0,2.0,0.05250716209411621,0.026280492544174194,0.05256098508834839,0.05250718968000956,0.05256098508834839,0.008072802650359347,0.026226669549942017,0.16537367546496198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-07,0.6445812152773251,0.6730503077421705,0.5844091919813409,0.6591798723656991,-0.42478252806781513,0.6908356969564949,1.0,1.0,upper,0.0204,0.15640737875988592,43.0,43.0,0.8522012233734131,0.2298114235664523,9.881891213357449,1.8786858265771709,9.881891213357449,3.551071873437336,0.1710765466991282,0.3140721917152405,1.0,1.0,5.6803226470947266e-05,5.6803226470947266e-05,5.6803226470947266e-05,5.6803226470947266e-05,5.6803226470947266e-05,-0.0,0.0,2.33016857722247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15640737875988592,0,0.0,0.15640737875988592,43.0,43.0,0.8522012233734131,0.2298114235664523,9.881891213357449,1.8786858265771709,9.881891213357449,3.551071873437336,0.1710765466991282,0.3140721917152405,1.0,1.0,5.6803226470947266e-05,5.6803226470947266e-05,5.6803226470947266e-05,5.6803226470947266e-05,5.6803226470947266e-05,-0.0,0.0,2.33016857722247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-08,0.6720099115356215,0.8103157065652633,0.7995620270235189,0.7394515805678132,-0.3166349838223722,0.8256664857004561,0.0,0.0,time,-0.0168,0.8536179932648831,43.0,43.0,0.901671826839447,0.2288527625591256,9.8406687900424,1.8390461347794314,9.8406687900424,3.5746411022142404,0.16211010095902129,0.3621269315481186,1.0,1.0,6.002187728881836e-05,6.002187728881836e-05,6.002187728881836e-05,6.002187728881836e-05,6.002187728881836e-05,-0.0,0.0,0.04476062752600739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526179932648831,1,0.001,0.8536179932648831,43.0,43.0,0.901671826839447,0.2288527625591256,9.8406687900424,1.8390461347794314,9.8406687900424,3.5746411022142404,0.16211010095902129,0.3621269315481186,1.0,1.0,6.002187728881836e-05,6.002187728881836e-05,6.002187728881836e-05,6.002187728881836e-05,6.002187728881836e-05,-0.0,0.0,0.04476062752600739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
